EventOriginalType,EventOriginalSeverity,Dvc,DstIpAddr,DstPortNumber,EventMessage,SrcIpAddr,SrcPortNumber,EventProductVersion,NetworkRuleName,DvcAction,EventResult,TimeGenerated,DvcOriginalAction,ASimMatchingIpAddr,DstInterfaceName,SrcInterfaceName,NetworkIcmpType,NetworkIcmpCode,SrcUsername,NetworkDirection,NetworkSessionId,SrcNatIpAddr,SrcNatPortNumber,DstNatIpAddr,DstNatPortNumber,DstUsername,SessionId,EventSubType,NetworkDuration,NetworkBytes,EventResultDetails,EventOriginalResultDetails,SrcUsernameType,DstAppName,ThreatName,EventCount,EventStartTime,EventEndTime,EventVendor,EventProduct,EventType,EventSchema,EventSchemaVersion,DstUsernameType,NetworkProtocol,EventSeverity,Src,Dst,Duration,IpAddr,Rule,User
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.180/42303 dst routing:172.16.50.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.80/54266 dst routing:10.6.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.57/63210 dst routing:172.16.50.2/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.70/60180 dst routing:172.16.100.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.191/51453 dst routing:10.1.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.61/56584 dst routing:172.16.50.2/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.80/54266 dst routing:10.6.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.180/53305 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.182/56192 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.232/50310 dst routing:172.16.50.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,172.16.30.5,161,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.159/42215(comms-10-dac1.osiidev.local) dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",172.20.73.159,42215,-,NGFW_ONBOX_ACL,Deny,Failure,11/3/2024 11:04:00 AM,  Deny,-,dev-dmz,dev-dmz,-,-,comms-10-dac1.osiidev.local,-,-,-,-,-,-,-,-,-,-,-,-,-,Simple,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,UDP,Low,172.20.73.159,172.16.30.5,-,172.20.73.159,NGFW_ONBOX_ACL,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.72.57/64523 dst dev-internal:172.20.64.44/443(git.dev.osii.com...) by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.199/53566 dst routing:172.16.50.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.79/50411 dst routing:172.16.50.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.191/51454 dst routing:10.5.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.72.21/51033 dst routing:52.182.143.212/443 by access-group ""NGFW_ONBOX_ACL"" [0xb7518c81, 0x5d48f523]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.199/53567 dst routing:172.16.100.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.56/58299 dst routing:10.1.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.72.104/46022 dst dev-internal:172.20.64.32/8081 by access-group ""NGFW_ONBOX_ACL"" [0x2b90de4d, 0x47d6cc09]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.61/64352 dst routing:172.16.100.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.56/58297 dst routing:172.16.50.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.80/54265 dst routing:10.3.50.5/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.61/56584 dst routing:172.16.50.2/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.61/56585 dst routing:10.6.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.4.10,-,-,"%FTD-4-106023:  Deny tcp src osi_corp:172.17.252.95/51248 dst sct-bcc-dmz:172.20.53.85/443 by access-group ""NGFW_ONBOX_ACL"" [0x84953cae, 0x0]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.181/40182 dst routing:172.16.100.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.43/45458 dst routing:172.16.50.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.197/54562 dst routing:10.1.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.4.10,-,-,"%FTD-4-106023:  Deny tcp src ext-comms-sim1:172.20.55.136/56042 dst osi_corp:172.17.82.31/1947 by access-group ""NGFW_ONBOX_ACL"" [0x84953cae, 0x0]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.243/41091 dst routing:172.16.30.5/161 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny tcp src dev-dmz:172.20.72.161/42586 dst routing:172.17.190.13/1521 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.56/58300 dst routing:172.16.50.2/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.56/58299 dst routing:10.1.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.61/56585 dst routing:10.6.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.4.10,-,-,"%FTD-4-106023:  Deny udp src sct-cc-scada:172.20.52.40/58346 dst sct-bcc-wks:172.20.53.129/161 by access-group ""NGFW_ONBOX_ACL"" [0x84953cae, 0x0]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.232/50311 dst routing:172.16.50.2/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.232/50312 dst routing:172.16.100.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.69/51487 dst routing:172.16.50.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.182/36847 dst routing:172.16.100.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.74.218/49916 dst dev-internal:172.20.64.1/53 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.199/53568 dst routing:10.6.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.73.199/53569 dst routing:172.16.50.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src nefw-routing-temp:172.20.244.249/65535 dst routing:172.16.50.30/123 by access-group ""NGFW_ONBOX_ACL"" [0x84953cae, 0x0]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.56/58294 dst routing:10.5.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.56/58300 dst routing:172.16.50.2/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.61/64352 dst routing:172.16.100.3/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.74.222/50687 dst dev-internal:172.20.64.1/53 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xc2f09170]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.243/34260 dst routing:10.3.50.5/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.61/64351 dst routing:10.5.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:00 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:00 AM,11/3/2024 11:04:00 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
106023,4,172.20.255.254,-,-,"%FTD-4-106023:  Deny udp src dev-dmz:172.20.72.232/50313 dst routing:10.5.50.4/389 by access-group ""NGFW_ONBOX_ACL"" [0x66b44419, 0xf99004e5]",-,-,-,-,Deny,Failure,11/3/2024 11:04:01 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11/3/2024 11:04:01 AM,11/3/2024 11:04:01 AM,Cisco,ASA,NetworkSession,NetworkSession,0.2.4,-,-,Low,-,-,-,-,-,-
