TenantId,SourceSystem,"TimeGenerated [UTC]",Source,EventLog,Computer,EventLevel,EventLevelName,ParameterXml,EventData,EventID,RenderedDescription,AzureDeploymentID,Role,EventCategory,UserName,Message,MG,ManagementGroupName,Type,"_ResourceId"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 8:06:43.322 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>AppX Deployment Service (AppXSVC)</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T22:06:43.3227002+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">AppX Deployment Service (AppXSVC)</Data><Data Name=""param2"">running</Data><Binary>41007000700058005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The AppX Deployment Service (AppXSVC) service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 8:07:06.791 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Device Management Wireless Application Protocol (WAP) Push message Routing Service</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T22:07:06.7916355+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Device Management Wireless Application Protocol (WAP) Push message Routing Service</Data><Data Name=""param2"">stopped</Data><Binary>64006D00770061007000700075007300680073006500720076006900630065002F0031000000</Binary></EventData></DataItem>",7036,"The Device Management Wireless Application Protocol (WAP) Push message Routing Service service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 7:05:25.832 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Device Management Wireless Application Protocol (WAP) Push message Routing Service</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T23:20:07.2845986+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Device Management Wireless Application Protocol (WAP) Push message Routing Service</Data><Data Name=""param2"">stopped</Data><Binary>64006D00770061007000700075007300680073006500720076006900630065002F0031000000</Binary></EventData></DataItem>",7036,"The Device Management Wireless Application Protocol (WAP) Push message Routing Service service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 7:08:21.116 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Network Setup Service</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T23:21:59.2655480+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Network Setup Service</Data><Data Name=""param2"">stopped</Data><Binary>4E0065007400530065007400750070005300760063002F0031000000</Binary></EventData></DataItem>",7036,"The Network Setup Service service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 7:09:47.546 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>AppX Deployment Service (AppXSVC)</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T23:22:43.3454904+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">AppX Deployment Service (AppXSVC)</Data><Data Name=""param2"">stopped</Data><Binary>41007000700058005300760063002F0031000000</Binary></EventData></DataItem>",7036,"The AppX Deployment Service (AppXSVC) service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 7:09:57.939 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>AppX Deployment Service (AppXSVC)</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T23:22:49.1112457+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">AppX Deployment Service (AppXSVC)</Data><Data Name=""param2"">running</Data><Binary>41007000700058005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The AppX Deployment Service (AppXSVC) service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 11:21:28.031 AM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Remote Access Connection Manager</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-26T13:21:28.0313120+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Remote Access Connection Manager</Data><Data Name=""param2"">running</Data><Binary>5200610073004D0061006E002F0034000000</Binary></EventData></DataItem>",7036,"The Remote Access Connection Manager service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 11:21:28.031 AM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>HealthService</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-26T13:21:28.0313120+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">HealthService</Data><Data Name=""param2"">running</Data><Binary>4800650061006C007400680053006500720076006900630065002F0034000000</Binary></EventData></DataItem>",7036,"The HealthService service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 11:24:25.530 AM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Microsoft Edge Update Service (edgeupdate)</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-26T13:24:25.5306512+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Microsoft Edge Update Service (edgeupdate)</Data><Data Name=""param2"">running</Data><Binary>65006400670065007500700064006100740065002F0034000000</Binary></EventData></DataItem>",7036,"The Microsoft Edge Update Service (edgeupdate) service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 11:24:30.640 AM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>VMware Snapshot Provider</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-26T13:24:30.6402177+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">VMware Snapshot Provider</Data><Data Name=""param2"">stopped</Data><Binary>76006D007600730073002F0031000000</Binary></EventData></DataItem>",7036,"The VMware Snapshot Provider service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 11:25:07.111 AM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Windows Update Medic Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-26T13:25:07.1114243+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Windows Update Medic Service</Data><Data Name=""param2"">running</Data><Binary>57006100610053004D0065006400690063005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Windows Update Medic Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 11:25:16.315 AM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Windows Modules Installer</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-26T13:25:16.3159562+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Windows Modules Installer</Data><Data Name=""param2"">stopped</Data><Binary>540072007500730074006500640049006E007300740061006C006C00650072002F0031000000</Binary></EventData></DataItem>",7036,"The Windows Modules Installer service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 11:25:26.425 AM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Program Compatibility Assistant Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-26T13:25:26.4254805+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Program Compatibility Assistant Service</Data><Data Name=""param2"">running</Data><Binary>5000630061005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Program Compatibility Assistant Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/26/2023, 11:25:58.151 AM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Network Setup Service</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-26T13:25:58.1510421+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Network Setup Service</Data><Data Name=""param2"">stopped</Data><Binary>4E0065007400530065007400750070005300760063002F0031000000</Binary></EventData></DataItem>",7036,"The Network Setup Service service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 4:32:57.099 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Windows Update</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T18:32:57.0996969+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Windows Update</Data><Data Name=""param2"">running</Data><Binary>770075006100750073006500720076002F0034000000</Binary></EventData></DataItem>",7036,"The Windows Update service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 4:50:33.036 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Network Setup Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T18:50:33.0368332+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Network Setup Service</Data><Data Name=""param2"">running</Data><Binary>4E0065007400530065007400750070005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Network Setup Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 4:50:49.351 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Network Setup Service</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T18:50:49.3519026+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Network Setup Service</Data><Data Name=""param2"">stopped</Data><Binary>4E0065007400530065007400750070005300760063002F0031000000</Binary></EventData></DataItem>",7036,"The Network Setup Service service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"5/18/2023, 4:54:48.318 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Network Setup Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T18:54:48.3185592+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Network Setup Service</Data><Data Name=""param2"">running</Data><Binary>4E0065007400530065007400750070005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The Network Setup Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
