"TimeGenerated [Local Time]",Type,"_ResourceId",Operation,ObjectType,Object,EventType,EventSeverity,EventResult,NewValue,EventMessage,SrcIpAddr,ActorUsername,ActorUsernameType,EventCount,"EventStartTime [Local Time]","EventEndTime [Local Time]",EventProduct,EventVendor,EventSchemaVersion,EventSchema,Dvc,EventOriginalUid,IpAddr,User,Value
"9/24/2024, 7:36:34.966 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":751,""proto"":17}],""deleted"":[{""port"":7428,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.121.194"",""network_id"":34}],""created"":[{""ip"":""172.16.132.217"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:34.966 PM","9/24/2024, 7:36:34.966 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/ceafa407-5f49-40f9-a07b-f131d994fffe","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":751,""proto"":17}],""deleted"":[{""port"":7428,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.121.194"",""network_id"":34}],""created"":[{""ip"":""172.16.132.217"",""network_id"":34}]}}"
"9/24/2024, 7:36:36.965 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":3666,""proto"":17}],""deleted"":[{""port"":751,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.132.217"",""network_id"":34}],""created"":[{""ip"":""172.16.57.128"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:36.965 PM","9/24/2024, 7:36:36.965 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/faf048c9-6c38-46ea-a40c-d4d09f0a4c0c","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":3666,""proto"":17}],""deleted"":[{""port"":751,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.132.217"",""network_id"":34}],""created"":[{""ip"":""172.16.57.128"",""network_id"":34}]}}"
"9/24/2024, 7:36:38.988 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":9306,""proto"":6}],""deleted"":[{""port"":3666,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.57.128"",""network_id"":34}],""created"":[{""ip"":""172.16.65.234"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:38.988 PM","9/24/2024, 7:36:38.988 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/f031cd95-256b-4e84-a7ab-9f3625b407cd","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":9306,""proto"":6}],""deleted"":[{""port"":3666,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.57.128"",""network_id"":34}],""created"":[{""ip"":""172.16.65.234"",""network_id"":34}]}}"
"9/24/2024, 7:36:40.977 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":7129,""proto"":6}],""deleted"":[{""port"":9306,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.65.234"",""network_id"":34}],""created"":[{""ip"":""172.16.167.40"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:40.977 PM","9/24/2024, 7:36:40.977 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/812c8f22-77e4-461a-8ced-8a9592fbefc2","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":7129,""proto"":6}],""deleted"":[{""port"":9306,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.65.234"",""network_id"":34}],""created"":[{""ip"":""172.16.167.40"",""network_id"":34}]}}"
"9/24/2024, 7:36:43.879 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":2185,""proto"":17}],""deleted"":[{""port"":7129,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.167.40"",""network_id"":34}],""created"":[{""ip"":""192.168.50.58"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:43.879 PM","9/24/2024, 7:36:43.879 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/679c626f-8496-4a5f-98cc-e7f80ad7ac93","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":2185,""proto"":17}],""deleted"":[{""port"":7129,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.167.40"",""network_id"":34}],""created"":[{""ip"":""192.168.50.58"",""network_id"":34}]}}"
"9/24/2024, 7:36:45.801 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":2153,""proto"":6}],""deleted"":[{""port"":2185,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""192.168.50.58"",""network_id"":34}],""created"":[{""ip"":""192.168.207.209"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:45.801 PM","9/24/2024, 7:36:45.801 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/b321b32e-4097-44c7-bf71-79e4fa5bbbf7","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":2153,""proto"":6}],""deleted"":[{""port"":2185,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""192.168.50.58"",""network_id"":34}],""created"":[{""ip"":""192.168.207.209"",""network_id"":34}]}}"
"9/24/2024, 7:36:47.816 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":2159,""proto"":17}],""deleted"":[{""port"":2153,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""192.168.207.209"",""network_id"":34}],""created"":[{""ip"":""192.168.61.3"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:47.816 PM","9/24/2024, 7:36:47.816 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/40d2dbcf-16fb-45c9-9f7d-1f24c2631464","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":2159,""proto"":17}],""deleted"":[{""port"":2153,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""192.168.207.209"",""network_id"":34}],""created"":[{""ip"":""192.168.61.3"",""network_id"":34}]}}"
"9/24/2024, 7:36:50.043 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":1562,""proto"":17}],""deleted"":[{""port"":2159,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""192.168.61.3"",""network_id"":34}],""created"":[{""ip"":""172.16.185.171"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:50.043 PM","9/24/2024, 7:36:50.043 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/c8064288-1a95-47a4-88a8-969bda000b01","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":1562,""proto"":17}],""deleted"":[{""port"":2159,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""192.168.61.3"",""network_id"":34}],""created"":[{""ip"":""172.16.185.171"",""network_id"":34}]}}"
"9/24/2024, 7:36:52.145 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":5236,""proto"":6}],""deleted"":[{""port"":1562,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.185.171"",""network_id"":34}],""created"":[{""ip"":""172.16.251.97"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:52.145 PM","9/24/2024, 7:36:52.145 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/0cee0517-3d89-4254-9b67-02f73c5bae70","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":5236,""proto"":6}],""deleted"":[{""port"":1562,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.185.171"",""network_id"":34}],""created"":[{""ip"":""172.16.251.97"",""network_id"":34}]}}"
"9/24/2024, 7:36:54.009 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":3340,""proto"":6}],""deleted"":[{""port"":5236,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.251.97"",""network_id"":34}],""created"":[{""ip"":""172.16.62.55"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:54.009 PM","9/24/2024, 7:36:54.009 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/c0fb3bac-36f0-4882-ad14-2df3ceb7a5f6","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":3340,""proto"":6}],""deleted"":[{""port"":5236,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.251.97"",""network_id"":34}],""created"":[{""ip"":""172.16.62.55"",""network_id"":34}]}}"
"9/24/2024, 7:36:56.072 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":4030,""proto"":6}],""deleted"":[{""port"":3340,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.62.55"",""network_id"":34}],""created"":[{""ip"":""10.128.8.73"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:56.072 PM","9/24/2024, 7:36:56.072 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/b3e552ce-c61c-4098-baef-e04c9bc36205","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":4030,""proto"":6}],""deleted"":[{""port"":3340,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.62.55"",""network_id"":34}],""created"":[{""ip"":""10.128.8.73"",""network_id"":34}]}}"
"9/24/2024, 7:36:58.039 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":2944,""proto"":6}],""deleted"":[{""port"":4030,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""10.128.8.73"",""network_id"":34}],""created"":[{""ip"":""10.128.79.191"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:58.039 PM","9/24/2024, 7:36:58.039 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/88c2cfb0-4391-45b6-90db-5809da8551c4","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":2944,""proto"":6}],""deleted"":[{""port"":4030,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""10.128.8.73"",""network_id"":34}],""created"":[{""ip"":""10.128.79.191"",""network_id"":34}]}}"
"9/24/2024, 7:37:00.275 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":5506,""proto"":6}],""deleted"":[{""port"":2944,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""10.128.79.191"",""network_id"":34}],""created"":[{""ip"":""172.16.25.80"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:37:00.275 PM","9/24/2024, 7:37:00.275 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/478cb4be-8f41-40fa-ab23-e5da9f100895","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":5506,""proto"":6}],""deleted"":[{""port"":2944,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""10.128.79.191"",""network_id"":34}],""created"":[{""ip"":""172.16.25.80"",""network_id"":34}]}}"
"9/24/2024, 7:37:02.491 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":1553,""proto"":6}],""deleted"":[{""port"":5506,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.25.80"",""network_id"":34}],""created"":[{""ip"":""192.168.29.83"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:37:02.491 PM","9/24/2024, 7:37:02.491 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/41e5e1dd-9934-4ff2-a300-0d3c72a984fd","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":1553,""proto"":6}],""deleted"":[{""port"":5506,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.25.80"",""network_id"":34}],""created"":[{""ip"":""192.168.29.83"",""network_id"":34}]}}"
"9/24/2024, 7:37:04.477 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":711,""proto"":17}],""deleted"":[{""port"":1553,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""192.168.29.83"",""network_id"":34}],""created"":[{""ip"":""172.16.107.108"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:37:04.477 PM","9/24/2024, 7:37:04.477 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/2f69d4e5-ff56-4394-8e6a-09365a66fbfd","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":711,""proto"":17}],""deleted"":[{""port"":1553,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""192.168.29.83"",""network_id"":34}],""created"":[{""ip"":""172.16.107.108"",""network_id"":34}]}}"
"9/24/2024, 7:37:06.476 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":696,""proto"":17}],""deleted"":[{""port"":711,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.107.108"",""network_id"":34}],""created"":[{""ip"":""192.168.159.26"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:37:06.476 PM","9/24/2024, 7:37:06.476 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/4ee8be92-e68d-49ec-a776-b8a435e27e94","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":696,""proto"":17}],""deleted"":[{""port"":711,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.107.108"",""network_id"":34}],""created"":[{""ip"":""192.168.159.26"",""network_id"":34}]}}"
"9/24/2024, 7:37:08.447 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":194,""after"":195}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}",Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:08.447 PM","9/24/2024, 7:37:08.447 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/50e8b919-2b9a-4b34-a073-d70d90a546d2",Unknown,"selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":194,""after"":195}}"
"9/24/2024, 7:37:08.447 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":194,""after"":195}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}",Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:08.447 PM","9/24/2024, 7:37:08.447 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/50e8b919-2b9a-4b34-a073-d70d90a546d2",Unknown,"selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":194,""after"":195}}"
"9/24/2024, 7:37:08.447 PM","Illumio_Auditable_Events_CL",,"User authenticated","Cloud Resource",User,Other,Informational,Success,"{""sign_in_attempts_count"":{""before"":194,""after"":195}}","{""user"":{""href"":""/users/1"",""type"":""local"",""username"":""selfserve@illumio.com""}}","10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:08.447 PM","9/24/2024, 7:37:08.447 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/50e8b919-2b9a-4b34-a073-d70d90a546d2","10.6.16.64","selfserve@illumio.com","{""sign_in_attempts_count"":{""before"":194,""after"":195}}"
"9/24/2024, 7:37:08.802 PM","Illumio_Auditable_Events_CL",,"User logged in","Cloud Resource",User,Other,Informational,Success,,,Unknown,"selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:08.802 PM","9/24/2024, 7:37:08.802 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/8bee27a7-ab42-48af-870c-6c2a1222a47b",Unknown,"selfserve@illumio.com",
"9/24/2024, 7:37:08.802 PM","Illumio_Auditable_Events_CL",,"User logged in","Cloud Resource",User,Other,Informational,Success,,,"10.6.16.64","selfserve@illumio.com",UPN,1,"9/24/2024, 7:37:08.802 PM","9/24/2024, 7:37:08.802 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/8bee27a7-ab42-48af-870c-6c2a1222a47b","10.6.16.64","selfserve@illumio.com",
