"TimeGenerated [UTC]",EventCount,EventVendor,EventProduct,EventSchema,EventSchemaVersion,EventUid,"EventStartTime [UTC]","EventEndTime [UTC]",TargetUsername,TargetUserId,DvcFQDN,DvcIpAddr,DvcDomainType,DvcId,DvcAction,EventMessage,EventOriginalResultDetails,EventProductVersion,EventOriginalType,TargetIpAddr,HttpUserAgent,TargetAppName,TargetAppType,Type,EventResult,EventType,EventResultDetails,EventSeverity,EventSubType,TargetUsernameType,TargetUserType,Dvc,DvcHostname,Dst,SrcIpAddr,Src,IpAddr,DvcDomain,Application
"4/26/2024, 5:50:00.898 AM",1,Okta,Auth0,Authentication,"0.1.3","d195ddf2-0390-11ef-b626-0050f2593373","4/26/2024, 5:45:00.311 AM","4/26/2024, 5:50:00.898 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.15.27",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.15.27","4.156.15.27","4.156.15.27","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 5:55:00.775 AM",1,Okta,Auth0,Authentication,"0.1.3","8455dae8-0391-11ef-b626-0050f2590a0d","4/26/2024, 5:50:00.313 AM","4/26/2024, 5:55:00.775 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.84.36",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.84.36","4.156.84.36","4.156.84.36","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 6:05:00.984 AM",1,Okta,Auth0,Authentication,"0.1.3","e9f52783-0392-11ef-b626-0050f259865d","4/26/2024, 6:00:00.314 AM","4/26/2024, 6:05:00.984 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.46.112",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.46.112","172.171.46.112","172.171.46.112","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 6:30:01.299 AM",1,Okta,Auth0,Authentication,"0.1.3","68512fc1-0396-11ef-b626-0050f258ffbf","4/26/2024, 6:25:00.287 AM","4/26/2024, 6:30:01.299 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.20.210",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.20.210","4.156.20.210","4.156.20.210","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 7:00:01.064 AM",1,Okta,Auth0,Authentication,"0.1.3","992025b6-039a-11ef-b626-501ac58d3c7f","4/26/2024, 6:55:00.264 AM","4/26/2024, 7:00:01.064 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.57.253",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.57.253","4.156.57.253","4.156.57.253","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 7:25:01.670 AM",1,Okta,Auth0,Authentication,"0.1.3","17874d97-039e-11ef-b626-0050f2593374","4/26/2024, 7:20:00.323 AM","4/26/2024, 7:25:01.670 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.93.95",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.93.95","4.255.93.95","4.255.93.95","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 7:30:01.599 AM",1,Okta,Auth0,Authentication,"0.1.3","ca32baac-039e-11ef-b626-cc60c860d381","4/26/2024, 7:25:00.392 AM","4/26/2024, 7:30:01.599 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.93.95",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.93.95","4.255.93.95","4.255.93.95","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 7:35:01.218 AM",1,Okta,Auth0,Authentication,"0.1.3","7caa0431-039f-11ef-b626-a88c3ef9ffa8","4/26/2024, 7:30:00.396 AM","4/26/2024, 7:35:01.218 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.12.181",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.12.181","172.212.12.181","172.212.12.181","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:50:01.034 AM",1,Okta,Auth0,Authentication,"0.1.3","4588507d-02bf-11ef-b626-501ac58d99ac","4/25/2024, 4:45:00.406 AM","4/25/2024, 4:50:01.034 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.74.214",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.74.214","172.212.74.214","172.212.74.214","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 5:10:01.234 AM",1,Okta,Auth0,Authentication,"0.1.3","10c70566-02c2-11ef-b626-14cb652f2fdb","4/25/2024, 5:05:00.585 AM","4/25/2024, 5:10:01.234 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.60.206",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.60.206","57.151.60.206","57.151.60.206","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 5:30:01.532 AM",1,Okta,Auth0,Authentication,"0.1.3","dbf344ed-02c4-11ef-b626-14cb652f4651","4/25/2024, 5:25:00.343 AM","4/25/2024, 5:30:01.532 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.118.142",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.118.142","172.212.118.142","172.212.118.142","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 5:40:01.710 AM",1,Okta,Auth0,Authentication,"0.1.3","41ed1248-02c6-11ef-b626-14cb655b3a31","4/25/2024, 5:35:00.318 AM","4/25/2024, 5:40:01.710 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","20.253.43.91",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"20.253.43.91","20.253.43.91","20.253.43.91","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 5:45:00.821 AM",1,Okta,Auth0,Authentication,"0.1.3","f43f5019-02c6-11ef-b626-0050f237e925","4/25/2024, 5:40:00.350 AM","4/25/2024, 5:45:00.821 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.61.103",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.61.103","4.255.61.103","4.255.61.103","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 6:15:01.363 AM",1,Okta,Auth0,Authentication,"0.1.3","2584e766-02cb-11ef-b626-cc60c88db980","4/25/2024, 6:10:00.404 AM","4/25/2024, 6:15:01.363 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.28.202",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.28.202","57.151.28.202","57.151.28.202","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 6:20:00.791 AM",1,Okta,Auth0,Authentication,"0.1.3","d76c98c5-02cb-11ef-b626-14cb652f26df","4/25/2024, 6:15:00.389 AM","4/25/2024, 6:20:00.791 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.28.202",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.28.202","57.151.28.202","57.151.28.202","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 6:25:01.309 AM",1,Okta,Auth0,Authentication,"0.1.3","8af752e7-02cc-11ef-b626-a88c3efa1f1d","4/25/2024, 6:20:00.340 AM","4/25/2024, 6:25:01.309 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.92.87",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.92.87","172.171.92.87","172.171.92.87","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 6:40:01.504 AM",1,Okta,Auth0,Authentication,"0.1.3","a3921948-02ce-11ef-b626-cc60c88d6d06","4/25/2024, 6:35:00.357 AM","4/25/2024, 6:40:01.504 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.235.76",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.235.76","4.236.235.76","4.236.235.76","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 6:45:02.077 AM",1,Okta,Auth0,Authentication,"0.1.3","56e99d55-02cf-11ef-b626-14cb655b35b5","4/25/2024, 6:40:00.299 AM","4/25/2024, 6:45:02.077 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.235.76",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.235.76","4.236.235.76","4.236.235.76","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 6:50:01.034 AM",1,Okta,Auth0,Authentication,"0.1.3","08f9680d-02d0-11ef-b626-14cb652f41de","4/25/2024, 6:45:00.409 AM","4/25/2024, 6:50:01.034 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.235.76",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.235.76","4.236.235.76","4.236.235.76","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 6:55:00.884 AM",1,Okta,Auth0,Authentication,"0.1.3","bab1659b-02d0-11ef-b626-a88c3ef9dba7","4/25/2024, 6:50:00.430 AM","4/25/2024, 6:55:00.884 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.235.76",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.235.76","4.236.235.76","4.236.235.76","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:40:00.959 AM",1,Okta,Auth0,Authentication,"0.1.3","dfbad9e0-02bd-11ef-b626-14cb652f14d3","4/25/2024, 4:35:00.304 AM","4/25/2024, 4:40:00.959 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.190.201",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.190.201","172.171.190.201","172.171.190.201","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 7:20:01.182 AM",1,Okta,Auth0,Authentication,"0.1.3","3a02c83c-02d4-11ef-b626-14cb655b3130","4/25/2024, 7:15:00.336 AM","4/25/2024, 7:20:01.182 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.246.251.6",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.246.251.6","4.246.251.6","4.246.251.6","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:20:01.177 AM",1,Okta,Auth0,Authentication,"0.1.3","14ada758-02bb-11ef-b626-14cb655b1628","4/25/2024, 4:15:00.346 AM","4/25/2024, 4:20:01.177 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.44.114",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.44.114","4.255.44.114","4.255.44.114","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:20:01.177 AM",1,Okta,Auth0,Authentication,"0.1.3","14ada759-02bb-11ef-b626-14cb655b1628","4/25/2024, 4:10:00.434 AM","4/25/2024, 4:20:01.177 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.44.114",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.44.114","4.255.44.114","4.255.44.114","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:20:01.177 AM",1,Okta,Auth0,Authentication,"0.1.3","14ada75a-02bb-11ef-b626-14cb655b1628","4/25/2024, 4:05:00.365 AM","4/25/2024, 4:20:01.177 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.171.51",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.171.51","172.171.171.51","172.171.171.51","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 5:15:01.344 AM",1,Okta,Auth0,Authentication,"0.1.3","c392b778-02c2-11ef-b626-cc60c8608702","4/25/2024, 5:10:00.379 AM","4/25/2024, 5:15:01.344 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.72.189",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.72.189","4.255.72.189","4.255.72.189","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 7:25:01.258 AM",1,Okta,Auth0,Authentication,"0.1.3","ecbb040f-02d4-11ef-b626-14cb652f5cd6","4/25/2024, 7:20:00.330 AM","4/25/2024, 7:25:01.258 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.16.2",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.16.2","57.151.16.2","57.151.16.2","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:30:01.370 AM",1,Okta,Auth0,Authentication,"0.1.3","7a5d845a-02bc-11ef-b626-501ac58d99ae","4/25/2024, 4:25:00.299 AM","4/25/2024, 4:30:01.370 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.157.218.207",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.157.218.207","4.157.218.207","4.157.218.207","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:30:01.370 AM",1,Okta,Auth0,Authentication,"0.1.3","7a5d845b-02bc-11ef-b626-501ac58d99ae","4/25/2024, 4:20:00.329 AM","4/25/2024, 4:30:01.370 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.157.218.207",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.157.218.207","4.157.218.207","4.157.218.207","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 5:50:01.231 AM",1,Okta,Auth0,Authentication,"0.1.3","a7471f3a-02c7-11ef-b626-cc60c88db08e","4/25/2024, 5:45:00.270 AM","4/25/2024, 5:50:01.231 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.61.103",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.61.103","4.255.61.103","4.255.61.103","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 4:35:01.160 AM",1,Okta,Auth0,Authentication,"0.1.3","2cf3cdc8-02bd-11ef-b626-cc60c88db08e","4/25/2024, 4:30:00.398 AM","4/25/2024, 4:35:01.160 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.190.201",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.190.201","172.171.190.201","172.171.190.201","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 7:30:01.342 AM",1,Okta,Auth0,Authentication,"0.1.3","9fc58b9a-02d5-11ef-b626-501ac58db8cb","4/25/2024, 7:25:00.327 AM","4/25/2024, 7:30:01.342 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.16.2",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.16.2","57.151.16.2","57.151.16.2","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 5:55:01.389 AM",1,Okta,Auth0,Authentication,"0.1.3","5913db62-02c8-11ef-b626-14cb652f38d2","4/25/2024, 5:50:00.357 AM","4/25/2024, 5:55:01.389 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.210.123.61",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.210.123.61","172.210.123.61","172.210.123.61","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 5:00:01.527 AM",1,Okta,Auth0,Authentication,"0.1.3","ab5c62a4-02c0-11ef-b626-14cb655b3ea6","4/25/2024, 4:55:00.284 AM","4/25/2024, 5:00:01.527 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.231.218",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.231.218","4.236.231.218","4.236.231.218","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
