TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"slot_ID_d","ID_g","availability_Value_d","performance_Value_d","measurement_Name_s","duration_d","warning_Threshold_d","critical_Threshold_d","IsActive_s","id_s","createdAt_t [UTC]","updatedAt_t [UTC]","entities_s","apps_s",Category,"tactics_s","compliance_s","techniques_s","status_s","severity_s","policyId_s","policy_id_s","policy_name_s","policy_templateId_s","assigneeId_s","recommendation_s","description_s","isResolved_b","url_s",Type,"_ResourceId"
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:19.447 AM",,,,,,,,,,,,a1a31542b163323f86366f5f9746389235421e29,"3/10/2023, 11:37:05.986 AM","5/2/2023, 12:33:06.157 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""4b64c9e25d7c3c70cc4fd63f11492082ce4f05ac"",
    ""name"": ""role/privesc16-passroletonewlambdathentriggerwithnewdynamo-role:trustpolicy"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""TrustPolicy""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Policy role/privesc16-passroletonewlambdathentriggerwithnewdynamo-role:trustpolicy on AWS.
Access was gained through privesc16-PassRoleToNewLambdaThenTriggerWithNewDynamo-role",false,"https://msftriskyuser.authomize.com/incidents/a1a31542b163323f86366f5f9746389235421e29","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:19.447 AM",,,,,,,,,,,,9d4fb9843c0f4880e1e23532b8db724b35cdee1c,"3/10/2023, 11:37:05.981 AM","5/2/2023, 12:33:11.085 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""b494fd2e5c32528f6f7868d28ce0bddb813efdc7"",
    ""name"": ""privesc1-CreateNewPolicyVersion-role"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""IAMRole""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Resource_EntitlementProxy privesc1-CreateNewPolicyVersion-role on AWS.",false,"https://msftriskyuser.authomize.com/incidents/9d4fb9843c0f4880e1e23532b8db724b35cdee1c","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:19.447 AM",,,,,,,,,,,,70482343f0d4b0092610166c03cbc24b1ae57e70,"3/10/2023, 11:37:05.962 AM","5/2/2023, 12:33:06.159 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""942cfa15536f0d202fc4f9a53b1c2d3d93c800b4"",
    ""name"": ""role/privesc1-createnewpolicyversion-role:trustpolicy"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""TrustPolicy""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Policy role/privesc1-createnewpolicyversion-role:trustpolicy on AWS.
Access was gained through privesc1-CreateNewPolicyVersion-role",false,"https://msftriskyuser.authomize.com/incidents/70482343f0d4b0092610166c03cbc24b1ae57e70","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:19.447 AM",,,,,,,,,,,,f94caed3ac9b51d90a94141da7add28139c1add4,"3/10/2023, 11:37:05.956 AM","5/2/2023, 12:33:11.086 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""b4153b031bdd8330d38d3abad9a3d5c443394a2a"",
    ""name"": ""privesc2-SetExistingDefaultPolicyVersion-role"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""IAMRole""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Resource_EntitlementProxy privesc2-SetExistingDefaultPolicyVersion-role on AWS.",false,"https://msftriskyuser.authomize.com/incidents/f94caed3ac9b51d90a94141da7add28139c1add4","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:19.447 AM",,,,,,,,,,,,bd61030613357183abe07143c9db1a76e9352219,"3/10/2023, 11:37:05.951 AM","5/2/2023, 12:33:06.159 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""0e56b2aefad3817948927b8f0237c4f05a159a5f"",
    ""name"": ""role/privesc2-setexistingdefaultpolicyversion-role:trustpolicy"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""TrustPolicy""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Policy role/privesc2-setexistingdefaultpolicyversion-role:trustpolicy on AWS.
Access was gained through privesc2-SetExistingDefaultPolicyVersion-role",false,"https://msftriskyuser.authomize.com/incidents/bd61030613357183abe07143c9db1a76e9352219","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:20.925 AM",,,,,,,,,,,,0fc47795d82e5b50e680465390a793a1d7bcbe07,"3/10/2023, 11:37:05.946 AM","5/2/2023, 12:33:06.158 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""b269dc8baee39ca165438afc16edaf86fb90e918"",
    ""name"": ""privesc19-UpdateExistingGlueDevEndpoint-role"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""IAMRole""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Resource_EntitlementProxy privesc19-UpdateExistingGlueDevEndpoint-role on AWS.",false,"https://msftriskyuser.authomize.com/incidents/0fc47795d82e5b50e680465390a793a1d7bcbe07","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:20.925 AM",,,,,,,,,,,,68f6523f2f76a8e5b4f932512a567b7f21c8afd3,"3/10/2023, 11:37:05.941 AM","5/2/2023, 12:33:06.161 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""885a3825218441613f6ac495700378c2f60bee42"",
    ""name"": ""role/privesc19-updateexistinggluedevendpoint-role:trustpolicy"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""TrustPolicy""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Policy role/privesc19-updateexistinggluedevendpoint-role:trustpolicy on AWS.
Access was gained through privesc19-UpdateExistingGlueDevEndpoint-role",false,"https://msftriskyuser.authomize.com/incidents/68f6523f2f76a8e5b4f932512a567b7f21c8afd3","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:20.925 AM",,,,,,,,,,,,0141e4fe10937f263e494a7b5db0d3b0dc9bbed7,"3/10/2023, 11:37:05.937 AM","5/2/2023, 12:33:06.159 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""ab6c48b7204fb3f965f2e352cbc085b7925e5b7c"",
    ""name"": ""privesc17-EditExistingLambdaFunctionWithRole-role"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""IAMRole""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Resource_EntitlementProxy privesc17-EditExistingLambdaFunctionWithRole-role on AWS.",false,"https://msftriskyuser.authomize.com/incidents/0141e4fe10937f263e494a7b5db0d3b0dc9bbed7","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:20.925 AM",,,,,,,,,,,,b47330fd60e106a221b8f7f649ce163e18d2e39f,"3/10/2023, 11:37:05.932 AM","5/2/2023, 12:33:11.084 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""8af146306cca1c04f966a1dbbaca93d1217a76cc"",
    ""name"": ""role/privesc17-editexistinglambdafunctionwithrole-role:trustpolicy"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""TrustPolicy""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Policy role/privesc17-editexistinglambdafunctionwithrole-role:trustpolicy on AWS.
Access was gained through privesc17-EditExistingLambdaFunctionWithRole-role",false,"https://msftriskyuser.authomize.com/incidents/b47330fd60e106a221b8f7f649ce163e18d2e39f","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:20.925 AM",,,,,,,,,,,,e284457cc39a03b3bd0a385530df34df3e11c548,"3/10/2023, 11:37:05.926 AM","5/2/2023, 12:33:11.086 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""a7611d98d4f3ad0d12fcd0f709c57b6a1351c2ef"",
    ""name"": ""privesc10-PutUserPolicy-role"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""IAMRole""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Resource_EntitlementProxy privesc10-PutUserPolicy-role on AWS.",false,"https://msftriskyuser.authomize.com/incidents/e284457cc39a03b3bd0a385530df34df3e11c548","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:20.925 AM",,,,,,,,,,,,c15dda8f724a707f3709b8fc7c60f8b6e530b07b,"3/10/2023, 11:37:05.921 AM","5/2/2023, 12:33:11.083 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""5fe59a62623191d018e1c99085d8f136b1eaa050"",
    ""name"": ""role/privesc10-putuserpolicy-role:trustpolicy"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""TrustPolicy""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Policy role/privesc10-putuserpolicy-role:trustpolicy on AWS.
Access was gained through privesc10-PutUserPolicy-role",false,"https://msftriskyuser.authomize.com/incidents/c15dda8f724a707f3709b8fc7c60f8b6e530b07b","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:20.925 AM",,,,,,,,,,,,42ca4fe3783fa478bc95b1544b68eb22027ed005,"3/10/2023, 11:37:05.916 AM","5/2/2023, 12:33:06.157 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""9fc1d76c057711407ea3862c897a89a8b93feea3"",
    ""name"": ""create-access-keys-role"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""IAMRole""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Resource_EntitlementProxy create-access-keys-role on AWS.",false,"https://msftriskyuser.authomize.com/incidents/42ca4fe3783fa478bc95b1544b68eb22027ed005","Authomize_v2_CL",
