"TimeGenerated [UTC]",Source,EventLog,Computer,EventLevel,EventLevelName,EventID,UserName,RenderedDescription,MG,ManagementGroupName,Type,"_ResourceId",domains,firstFound,forestName,generationTime,likelihoodOfCompromise,numberOfResults,remediation,result,resultMessage,schedule,score,securityFrameworkTags,securityIndicatorDescription,securityIndicatorName,severity,weight,"_Empty",securityFrameworkTagsCsv
"6/2/2021, 1:14:22.717 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Anonymous access to Active Directory enabled  Generation time: 2021-06-02T13:14:22.4659663+00:00 Security indicator name: Anonymous access to Active Directory enabled Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Critical Weight: 1 Schedule: Run every hour starting on 2/3/2021 1:01:40 PM Security framework tags: Mitre:Initial Access, Mitre:Defense Evasion, Mitre:Privilege Escalation, Mitre:Persistence Security indicator description: It is possible, though not recommended, to enable anonymous access to AD. This indicator looks for the presence of the flag that enables anonymous access. Anonymous access would allow unauthenticated users to query AD. Likelihood of compromise: Anonymous access to Active Directory allows an attacker to enumerate accounts and perform attacks like password spray,  as well as to enumerate the domain to gather information that can model attack paths. This is a significant risk as the complexity of AD often presents many opportunities for attackers and anonymous access allows them an easy way to find such opportunities. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:14:22.4659663Z","Anonymous access to Active Directory allows an attacker to enumerate accounts and perform attacks like password spray,  as well as to enumerate the domain to gather information that can model attack paths. This is a significant risk as the complexity of AD often presents many opportunities for attackers and anonymous access allows them an easy way to find such opportunities.",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/3/2021 1:01:40 PM","100 A","Initial Access, Defense Evasion, Privilege Escalation, Persistence","It is possible, though not recommended, to enable anonymous access to AD. This indicator looks for the presence of the flag that enables anonymous access. Anonymous access would allow unauthenticated users to query AD.","Anonymous access to Active Directory enabled",Critical,1,,"Initial Access,Defense Evasion,Privilege Escalation,Persistence"
"6/2/2021, 1:14:22.763 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Anonymous access to Active Directory enabled (24) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:14:22.790 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Domain controllers with old passwords (28) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:14:23.070 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",2,Warning,9212,"NT AUTHORITY\SYSTEM","Security indicator found: Users with Password Never Expires flag set  Generation time: 2021-06-02T13:14:22.7246413+00:00 Security indicator name: Users with Password Never Expires flag set Result: Failed First found: 3/15/2021 2:06:04 PM Score: 0 F Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 2/16/2021 7:22:03 AM Security framework tags: Mitre:Credential Access Security indicator description: This indicator identifies user accounts where the Password Never Expires flag is set. These accounts can be targets for brute force password attacks, given that their passwords may not be strong when they were set. These accounts also tend to be service accounts with privileged access to applications and services, including Kerberos-based services. Likelihood of compromise: Passwords that never expire may be weak and easier to crack. These credentials can provide attackers opportunities for moving laterally or escalating privileges. Result Message: Found 348 users with password never expires. Number of results: 10 Remediation: Move any user accounts away from Password Never Expires by having a good password rotation scheme and ensure any accounts that require this flag have the least privileges required. If this is a service account, considering using Group Managed Service Accounts (gMSA).  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab","3/15/2021 2:06:04 PM","dsp.lab","2021-06-02T13:14:22.7246413Z","Passwords that never expire may be weak and easier to crack. These credentials can provide attackers opportunities for moving laterally or escalating privileges.",10,"Move any user accounts away from Password Never Expires by having a good password rotation scheme and ensure any accounts that require this flag have the least privileges required. If this is a service account, considering using Group Managed Service Accounts (gMSA).",Failed,"Found 348 users with password never expires.","Run every hour starting on 2/16/2021 7:22:03 AM","0 F","Credential Access","This indicator identifies user accounts where the Password Never Expires flag is set. These accounts can be targets for brute force password attacks, given that their passwords may not be strong when they were set. These accounts also tend to be service accounts with privileged access to applications and services, including Kerberos-based services.","Users with Password Never Expires flag set",Informational,1,,"Credential Access"
"6/2/2021, 1:14:23.177 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Users with Password Never Expires flag set (15) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:14:23.413 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Reversible passwords found in GPOs (18) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:14:23.837 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Reversible passwords found in GPOs  Generation time: 2021-06-02T13:14:23.5097016+00:00 Security indicator name: Reversible passwords found in GPOs Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Critical Weight: 1 Schedule: Run every hour starting on 2/3/2021 1:58:16 PM Security framework tags: Mitre:Credential Access Security indicator description: This indicator looks in SYSVOL for GPOs that  contain passwords that can be easily decrypted by an attacker (""Cpassword"" entries). Until patch MS14-025 (https://support.microsoft.com/en-us/topic/ms14-025-vulnerability-in-group-policy-preferences-could-allow-elevation-of-privilege-may-13-2014-60734e15-af79-26ca-ea53-8cd617073c30), it was possible to store local admin and other high-value credentials in GPOs. The passwords stored in GPOs were encrypted using a global key that was published and easily available to any domain member for decryption.  Likelihood of compromise: Many shops stopped using the feature in GP Preferences to set passwords when Microsoft deprecated the feature in Group Policy, but existing password entries may not have been removed. This area is one of the first things attackers look for when they've gained access to an AD environment, as older systems may still utilize those credentials. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:14:23.5097016Z","Many shops stopped using the feature in GP Preferences to set passwords when Microsoft deprecated the feature in Group Policy, but existing password entries may not have been removed. This area is one of the first things attackers look for when they've gained access to an AD environment, as older systems may still utilize those credentials.",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/3/2021 1:58:16 PM","100 A","Credential Access","This indicator looks in SYSVOL for GPOs that  contain passwords that can be easily decrypted by an attacker (""Cpassword"" entries). Until patch MS14-025 (https://support.microsoft.com/en-us/topic/ms14-025-vulnerability-in-group-policy-preferences-could-allow-elevation-of-privilege-may-13-2014-60734e15-af79-26ca-ea53-8cd617073c30), it was possible to store local admin and other high-value credentials in GPOs. The passwords stored in GPOs were encrypted using a global key that was published and easily available to any domain member for decryption. ","Reversible passwords found in GPOs",Critical,1,,"Credential Access"
"6/2/2021, 1:14:23.913 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Objects with constrained delegation configured (27) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:14:23.923 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Reversible passwords found in GPOs (18) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:14:24.193 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Objects with constrained delegation configured  Generation time: 2021-06-02T13:14:23.9697553+00:00 Security indicator name: Objects with constrained delegation configured Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 2/3/2021 6:54:11 PM Security framework tags: Mitre:Privilege Escalation, Mitre:Lateral Movement Security indicator description: This indicator looks for any objects that have values in the msDS-AllowedToDelegateTo attribute (i.e. Constrained Delegation) and does not have the UserAccountControl bit for protocol transition set. Likelihood of compromise: Attackers may utilize delegations to move laterally or escalate privileges if they compromise a service that is trusted to delegate. While constrained delegation is less likely to be compromised than unconstrained delegation, knowing all of the accounts within your environment that have this defined and ensuring they have strong passwords is a good thing. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:14:23.9697553Z","Attackers may utilize delegations to move laterally or escalate privileges if they compromise a service that is trusted to delegate. While constrained delegation is less likely to be compromised than unconstrained delegation, knowing all of the accounts within your environment that have this defined and ensuring they have strong passwords is a good thing.",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/3/2021 6:54:11 PM","100 A","Privilege Escalation, Lateral Movement","This indicator looks for any objects that have values in the msDS-AllowedToDelegateTo attribute (i.e. Constrained Delegation) and does not have the UserAccountControl bit for protocol transition set.","Objects with constrained delegation configured",Informational,1,,"Privilege Escalation,Lateral Movement"
"6/2/2021, 1:14:24.260 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Objects with constrained delegation configured (27) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:14:25.413 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Risky RODC credential caching (58) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:14:25.633 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Risky RODC credential caching  Generation time: 2021-06-02T13:14:25.4474823+00:00 Security indicator name: Risky RODC credential caching Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Warning Weight: 1 Schedule: Run every hour starting on 2/11/2021 2:29:29 PM Security framework tags: Mitre:Credential Access Security indicator description: On a per-RODC basis, you can control which security principals are allowed to replicate their credentials to an RODC when they logon. If privileged users are in the allow list, that can expose their credentials to theft from these RODCs. This indicator looks for a  Password Replication Policy that allows privileged objects. Likelihood of compromise: Generally, RODCs are at higher risk than standard DCs (e.g. deployed at remote sites with poor security). This makes them ripe targets for attackers and privileged credentials cached on these servers can elevate their access significantly. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:14:25.4474823Z","Generally, RODCs are at higher risk than standard DCs (e.g. deployed at remote sites with poor security). This makes them ripe targets for attackers and privileged credentials cached on these servers can elevate their access significantly.",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/11/2021 2:29:29 PM","100 A","Credential Access","On a per-RODC basis, you can control which security principals are allowed to replicate their credentials to an RODC when they logon. If privileged users are in the allow list, that can expose their credentials to theft from these RODCs. This indicator looks for a  Password Replication Policy that allows privileged objects.","Risky RODC credential caching",Warning,1,,"Credential Access"
