"solution_name","solution_folder","solution_github_url","playbook_name","playbook_file","api_name","api_kind","is_custom","is_sentinel","connection_count","connection_kinds","connection_names","action_count","parameters"
"AWSAthena","AWSAthena","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/AWSAthena","AWS Athena - Execute Query and Get Results","AWSAthenaPlaybooks/AWSAthena-GetQueryResults/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","1","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"AWSAthena","AWSAthena","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/AWSAthena","AWS Athena - Execute Query and Get Results","AWSAthenaPlaybooks/AWSAthena-GetQueryResults/azuredeploy.json","function","builtin","false","false","0","","","4","[{""action"": ""GetQueryResults"", ""functionId"": ""[concat(variables('AWSAthenaFuntionAppId'), '/functions/GetQueryResults')]"", ""method"": ""POST""}, {""action"": ""GetQueryExecution"", ""functionId"": ""[concat(variables('AWSAthenaFuntionAppId'), '/functions/GetQueryExecution')]"", ""method"": ""POST""}, {""action"": ""StartQueryExecution"", ""functionId"": ""[concat(variables('AWSAthenaFuntionAppId'), '/functions/StartQueryExecution')]"", ""method"": ""POST""}, {""action"": ""GetQueryExecution_again"", ""functionId"": ""[concat(variables('AWSAthenaFuntionAppId'), '/functions/GetQueryExecution')]"", ""method"": ""POST""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Azure Firewall - Add IP Address to Threat Intel Allow list","AzureFirewall-AddIPtoTIAllowList/azuredeploy.json","AzureFirewallConnector","customApi","true","false","1","","[variables('OAuthConnection')]","3","[{""action"": ""Creates_or_updates_the_specified_Firewall_Policy"", ""method"": ""put"", ""path"": ""/subscriptions/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['SubscriptionId'])}/resourceGroups/@{encodeURIComponent(outputs('Resource_Group_name'))}/providers/Microsoft.Network/firewallPolicies/@{encodeURIComponent(outputs('Firewall_policy_name'))}""}, {""action"": ""Gets_the_specified_Firewall_Policy"", ""method"": ""get"", ""path"": ""/subscriptions/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['SubscriptionId'])}/resourceGroups/@{encodeURIComponent(outputs('Resource_Group_name'))}/providers/Microsoft.Network/firewallPolicies/@{encodeURIComponent(outputs('Firewall_policy_name'))}""}, {""action"": ""Gets_all_the_Firewall_Policies_in_a_subscription"", ""method"": ""get"", ""path"": ""/subscriptions/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['SubscriptionId'])}/providers/Microsoft.Network/firewallPolicies""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Azure Firewall - Add IP Address to Threat Intel Allow list","AzureFirewall-AddIPtoTIAllowList/azuredeploy.json","azuresentinel","managedApi","false","true","1","","[variables('AzureSentinelConnectionName')]","4","[{""action"": ""Add_comment_to_incident_with_the_endpoint_information_and_action_taken"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Update_incident"", ""method"": ""put"", ""path"": ""/Incidents""}, {""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Entities_-_Get_IPs"", ""method"": ""post"", ""path"": ""/entities/ip""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Azure Firewall - Add IP Address to Threat Intel Allow list","AzureFirewall-AddIPtoTIAllowList/azuredeploy.json","teams","managedApi","false","false","1","","[variables('TeamsConnectionName')]","0",""
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Azure Firewall - Add IP Address to Threat Intel Allow list","AzureFirewall-AddIPtoTIAllowList/azuredeploy.json","virustotal","managedApi","false","false","1","","[variables('VirusTotalConnectionName')]","1","[{""action"": ""Ip_scan_report_V3"", ""method"": ""get"", ""path"": ""/api/v3/ip_addresses/@{encodeURIComponent(items('Each_malicious_IP_Address_Entity_present_in_the_Incident')?['Address'])}""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","BlockIP-Azure Firewall New Rule","AzureFirewall-BlockIP-addNewRule/azuredeploy.json","AzureFirewallConnector","customApi","true","false","1","","[variables('OAuthConnection')]","3","[{""action"": ""Creates_or_updates_the_specified_Azure_Firewall"", ""method"": ""put"", ""path"": ""/subscriptions/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['SubscriptionId'])}/resourceGroups/@{encodeURIComponent(outputs('Resource_Group_name'))}/providers/Microsoft.Network/azureFirewalls/@{encodeURIComponent(outputs('Firewall_name'))}""}, {""action"": ""Gets_the_specified_Azure_Firewall"", ""method"": ""get"", ""path"": ""/subscriptions/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['SubscriptionId'])}/resourceGroups/@{encodeURIComponent(outputs('Resource_Group_name'))}/providers/Microsoft.Network/azureFirewalls/@{encodeURIComponent(outputs('Firewall_name'))}""}, {""action"": ""Gets_all_the_Azure_Firewalls_in_a_subscription"", ""method"": ""get"", ""path"": ""/subscriptions/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['SubscriptionId'])}/providers/Microsoft.Network/azureFirewalls""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","BlockIP-Azure Firewall New Rule","AzureFirewall-BlockIP-addNewRule/azuredeploy.json","azuresentinel","managedApi","false","true","1","","[variables('AzureSentinelConnectionName')]","4","[{""action"": ""Entities_-_Get_IPs"", ""method"": ""post"", ""path"": ""/entities/ip""}, {""action"": ""Add_comment_to_incident_with_the_endpoint_info_and_action_taken"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Update_incident"", ""method"": ""put"", ""path"": ""/Incidents""}, {""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","BlockIP-Azure Firewall New Rule","AzureFirewall-BlockIP-addNewRule/azuredeploy.json","teams","managedApi","false","false","1","","[variables('TeamsConnectionName')]","0",""
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","BlockIP-Azure Firewall New Rule","AzureFirewall-BlockIP-addNewRule/azuredeploy.json","virustotal","managedApi","false","false","1","","[variables('VirusTotalConnectionName')]","1","[{""action"": ""Ip_scan_report_V3"", ""method"": ""get"", ""path"": ""/api/v3/ip_addresses/@{encodeURIComponent(items('For_each_IP_Address_Entity_from_Incident')?['Address'])}""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Block IP - Azure Firewall IP groups","AzureFirewall-BlockIP-addToIPGroup/azuredeploy.json","AzureFirewallConnector","customApi","true","false","1","","[variables('OAuthConnection')]","3","[{""action"": ""Creates_or_updates_an_ipGroups_in_a_specified_resource_group"", ""method"": ""put"", ""path"": ""/subscriptions/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['SubscriptionId'])}/resourceGroups/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['ResourceGroupName'])}/providers/Microsoft.Network/ipGroups/@{encodeURIComponent(body('Post_an_Adaptive_Card_to_a_Teams_channel_and_wait_for_a_response')?['data']?['IPGroupSelectedVal'])}""}, {""action"": ""Gets_the_specified_ipGroups"", ""method"": ""get"", ""path"": ""/subscriptions/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['SubscriptionId'])}/resourceGroups/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['ResourceGroupName'])}/providers/Microsoft.Network/ipGroups/@{encodeURIComponent(body('Post_an_Adaptive_Card_to_a_Teams_channel_and_wait_for_a_response')?['data']?['IPGroupSelectedVal'])}""}, {""action"": ""Gets_all_IpGroups_in_a_resource_group"", ""method"": ""get"", ""path"": ""/subscriptions/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['SubscriptionId'])}/resourceGroups/@{encodeURIComponent(triggerBody()?['workspaceInfo']?['ResourceGroupName'])}/providers/Microsoft.Network/ipGroups""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Block IP - Azure Firewall IP groups","AzureFirewall-BlockIP-addToIPGroup/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('AzureSentinelConnectionName')]","4","[{""action"": ""Entities_-_Get_IPs"", ""method"": ""post"", ""path"": ""/entities/ip""}, {""action"": ""Add_comment_to_incident_with_the_Virus_Total_report_and_the_action_taken_"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Update_incident"", ""method"": ""put"", ""path"": ""/Incidents""}, {""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Block IP - Azure Firewall IP groups","AzureFirewall-BlockIP-addToIPGroup/azuredeploy.json","teams","managedApi","false","false","1","","[variables('TeamsConnectionName')]","0",""
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Block IP - Azure Firewall IP groups","AzureFirewall-BlockIP-addToIPGroup/azuredeploy.json","virustotal","managedApi","false","false","1","","[variables('VirusTotalConnectionName')]","1","[{""action"": ""Ip_scan_report_V3"", ""method"": ""get"", ""path"": ""/api/v3/ip_addresses/@{encodeURIComponent(items('For_each_Malicious_IP_Address_Entity_present_in_the_Incident')?['Address'])}""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Block IP - Azure Firewall IP groups - Entity trigger","AzureFirewall-BlockIP-addToIPGroup/entity-trigger/azuredeploy.json","AzureFirewallConnector","customApi","true","false","1","V1","[variables('AzurefirewallconnectorConnectionName')]","3","[{""action"": ""Creates_or_updates_an_ipGroups_in_a_specified_resource_group"", ""method"": ""put"", ""path"": ""/subscriptions/@{encodeURIComponent(parameters('SubscriptionID'))}/resourceGroups/@{encodeURIComponent(parameters('ResourceGroupName'))}/providers/Microsoft.Network/ipGroups/@{encodeURIComponent(body('Post_an_Adaptive_Card_to_a_Teams_channel_and_wait_for_a_response')?['data']?['IPGroupSelectedVal'])}""}, {""action"": ""Gets_the_specified_ipGroups"", ""method"": ""get"", ""path"": ""/subscriptions/@{encodeURIComponent(parameters('SubscriptionID'))}/resourceGroups/@{encodeURIComponent(parameters('ResourceGroupName'))}/providers/Microsoft.Network/ipGroups/@{encodeURIComponent(body('Post_an_Adaptive_Card_to_a_Teams_channel_and_wait_for_a_response')?['data']?['IPGroupSelectedVal'])}""}, {""action"": ""Gets_all_IpGroups_in_a_resource_group"", ""method"": ""get"", ""path"": ""/subscriptions/@{encodeURIComponent(parameters('SubscriptionID'))}/resourceGroups/@{encodeURIComponent(parameters('ResourceGroupName'))}/providers/Microsoft.Network/ipGroups""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Block IP - Azure Firewall IP groups - Entity trigger","AzureFirewall-BlockIP-addToIPGroup/entity-trigger/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","3","[{""action"": ""Add_comment_to_incident_with_the_Virus_Total_report_and_the_action_taken_"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Update_incident"", ""method"": ""put"", ""path"": ""/Incidents""}, {""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Block IP - Azure Firewall IP groups - Entity trigger","AzureFirewall-BlockIP-addToIPGroup/entity-trigger/azuredeploy.json","teams","managedApi","false","false","1","V1","[variables('TeamsConnectionName')]","2","[{""action"": ""Post_message_in_a_chat_or_channel"", ""method"": ""post"", ""path"": ""/beta/teams/conversation/message/poster/@{encodeURIComponent('User')}/location/@{encodeURIComponent('Channel')}""}, {""action"": ""Post_deny_message_in_a_chat_or_channel"", ""method"": ""post"", ""path"": ""/beta/teams/conversation/message/poster/@{encodeURIComponent('User')}/location/@{encodeURIComponent('Channel')}""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","Block IP - Azure Firewall IP groups - Entity trigger","AzureFirewall-BlockIP-addToIPGroup/entity-trigger/azuredeploy.json","virustotal","managedApi","false","false","1","V1","[variables('VirustotalConnectionName')]","1","[{""action"": ""Get_an_IP_report"", ""method"": ""get"", ""path"": ""/api/v3/ip_addresses/connectorV2/@{encodeURIComponent(triggerBody()?['Entity']?['properties']?['Address'])}""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","BlockIP-Azure Firewall New Rule - Entity trigger","AzureFirewall-BlockIP-addNewRule/entity-trigger/azuredeploy.json","AzureFirewallConnector","customApi","true","false","1","V1","[variables('AzurefirewallconnectorConnectionName')]","3","[{""action"": ""Creates_or_updates_the_specified_Azure_Firewall"", ""method"": ""put"", ""path"": ""/subscriptions/@{encodeURIComponent(parameters('SubscriptionID'))}/resourceGroups/@{encodeURIComponent(outputs('Resource_Group_name'))}/providers/Microsoft.Network/azureFirewalls/@{encodeURIComponent(outputs('Firewall_name'))}""}, {""action"": ""Gets_the_specified_Azure_Firewall"", ""method"": ""get"", ""path"": ""/subscriptions/@{encodeURIComponent(parameters('SubscriptionID'))}/resourceGroups/@{encodeURIComponent(outputs('Resource_Group_name'))}/providers/Microsoft.Network/azureFirewalls/@{encodeURIComponent(outputs('Firewall_name'))}""}, {""action"": ""Gets_all_the_Azure_Firewalls_in_a_subscription"", ""method"": ""get"", ""path"": ""/subscriptions/@{encodeURIComponent(parameters('SubscriptionID'))}/providers/Microsoft.Network/azureFirewalls""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","BlockIP-Azure Firewall New Rule - Entity trigger","AzureFirewall-BlockIP-addNewRule/entity-trigger/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","3","[{""action"": ""Add_comment_to_incident_with_the_endpoint_info_and_action_taken"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Update_incident"", ""method"": ""put"", ""path"": ""/Incidents""}, {""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","BlockIP-Azure Firewall New Rule - Entity trigger","AzureFirewall-BlockIP-addNewRule/entity-trigger/azuredeploy.json","teams","managedApi","false","false","1","V1","[variables('TeamsConnectionName')]","2","[{""action"": ""Post_action_taken_in_channel"", ""method"": ""post"", ""path"": ""/beta/teams/conversation/message/poster/@{encodeURIComponent('User')}/location/@{encodeURIComponent('Channel')}""}, {""action"": ""Post_message_in_a_chat_or_channel"", ""method"": ""post"", ""path"": ""/beta/teams/conversation/message/poster/@{encodeURIComponent('User')}/location/@{encodeURIComponent('Channel')}""}]"
"Azure Firewall","Azure Firewall","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Azure%20Firewall","BlockIP-Azure Firewall New Rule - Entity trigger","AzureFirewall-BlockIP-addNewRule/entity-trigger/azuredeploy.json","virustotal","managedApi","false","false","1","V1","[variables('VirustotalConnectionName')]","1","[{""action"": ""Get_an_IP_report"", ""method"": ""get"", ""path"": ""/api/v3/ip_addresses/connectorV2/@{encodeURIComponent(triggerBody()?['Entity']?['properties']?['Address'])}""}]"
"AzureSecurityBenchmark","AzureSecurityBenchmark","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/AzureSecurityBenchmark","Notify-GovernanceComplianceTeam","Notify_GovernanceComplianceTeam-SecurityBenchmark/Notify_GovernanceComplianceTeam.json","azuresentinel","managedApi","false","true","1","V1","[variables('azuresentinelConnectionName')]","0",""
"AzureSecurityBenchmark","AzureSecurityBenchmark","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/AzureSecurityBenchmark","Notify-GovernanceComplianceTeam","Notify_GovernanceComplianceTeam-SecurityBenchmark/Notify_GovernanceComplianceTeam.json","office365","managedApi","false","false","1","V1","[variables('office365ConnectionName')]","1","[{""action"": ""Send_an_email_(V2)_2"", ""method"": ""post"", ""path"": ""/v2/Mail""}]"
