"parser_name","parser_title","parser_version","parser_last_updated","parser_category","description","tables","source_file","github_url","solution_name","solution_folder","location","file_type","discovered"
"Cisco_Umbrella","Parser for Cisco_Umbrella","1.0.1","2023-08-23","Microsoft Sentinel Parser","","Cisco_Umbrella_audit_CL, Cisco_Umbrella_cloudfirewall_CL, Cisco_Umbrella_dlp_CL, Cisco_Umbrella_dns_CL, Cisco_Umbrella_fileevent_CL, Cisco_Umbrella_intrusion_CL, Cisco_Umbrella_ip_CL, Cisco_Umbrella_proxy_CL, Cisco_Umbrella_ravpnlogs_CL, Cisco_Umbrella_ztaflow_CL, Cisco_Umbrella_ztna_CL","Solutions/CiscoUmbrella/Parsers/Cisco_Umbrella.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/CiscoUmbrella/Parsers/Cisco_Umbrella.yaml","CiscoUmbrella","CiscoUmbrella","solution","yaml","false"
"CiscoWSAEvent","Parser for CiscoWSAEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Syslog","Solutions/CiscoWSA/Parsers/CiscoWSAEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/CiscoWSA/Parsers/CiscoWSAEvent.yaml","CiscoWSA","CiscoWSA","solution","yaml","false"
"CitrixADCEvent","Parser for CitrixADCEvent","1.1.0","2024-07-30","Microsoft Sentinel Parser","","ASimSourceType, Syslog","Solutions/Citrix ADC/Parsers/CitrixADCEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Citrix%20ADC/Parsers/CitrixADCEvent.yaml","Citrix ADC","Citrix ADC","solution","yaml","false"
"CitrixADCEventOld","Parser for CitrixADCEventOld","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/Citrix ADC/Parsers/CitrixADCEventOld.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Citrix%20ADC/Parsers/CitrixADCEventOld.yaml","Citrix ADC","Citrix ADC","solution","yaml","true"
"ClarotyEvent","Parser for ClarotyEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/Claroty/Parsers/ClarotyEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Claroty/Parsers/ClarotyEvent.yaml","Claroty","Claroty","solution","yaml","false"
"Cloudflare","Parser for Cloudflare","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CloudflareV2_CL, Cloudflare_CL","Solutions/Cloudflare/Parsers/Cloudflare.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cloudflare/Parsers/Cloudflare.yaml","Cloudflare","Cloudflare","solution","yaml","false"
"Cloudflare","Parser for Cloudflare","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CloudflareV2_CL, Cloudflare_CL","Solutions/Cloudflare CCF/Parsers/Cloudflare.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Cloudflare%20CCF/Parsers/Cloudflare.yaml","Cloudflare CCF","Cloudflare CCF","solution","yaml","false"
"ContrastADR","Parser for ContrastADR","1.0.0","2023-08-23","Microsoft Sentinel Parser","This file is to parse the data from Contrast ADR platform","ContrastADR_CL","Solutions/ContrastADR/Parsers/Contrast_alert_event_parser.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/ContrastADR/Parsers/Contrast_alert_event_parser.yaml","ContrastADR","ContrastADR","solution","yaml","false"
"ContrastADR_Incident","Parser for ContrastADR Incident Schema","1.0.0","2025-05-26","Microsoft Sentinel Parser","This file is to parse the data from Contrast ADR platform","ContrastADRIncident_CL","Solutions/ContrastADR/Parsers/Contrast_incident_parser.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/ContrastADR/Parsers/Contrast_incident_parser.yaml","ContrastADR","ContrastADR","solution","yaml","false"
"Corelight","Corelight parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","","Solutions/Corelight/Parsers/Corelight.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/Corelight.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_anomaly","Corelight Connection Events","1.0.0","2025-09-23","Microsoft Sentinel Parser","","Corelight_v2_anomaly_CL","Solutions/Corelight/Parsers/corelight_anomaly.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_anomaly.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_bacnet","corelight_bacnet parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_bacnet_CL","Solutions/Corelight/Parsers/corelight_bacnet.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_bacnet.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_capture_loss","corelight_capture_loss parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_capture_loss_CL","Solutions/Corelight/Parsers/corelight_capture_loss.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_capture_loss.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_cip","corelight_cip parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_cip_CL","Solutions/Corelight/Parsers/corelight_cip.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_cip.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_conn","Corelight Connection Events","1.1.0","2024-08-09","Microsoft Sentinel Parser","","Corelight_v2_conn_CL, Corelight_v2_conn_long_CL, Corelight_v2_conn_red_CL","Solutions/Corelight/Parsers/corelight_conn.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_conn.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_conn_agg","Corelight Connection Aggregated Events","1.1.0","2025-11-26","Microsoft Sentinel Parser","","Corelight_v2_conn_agg_CL","Solutions/Corelight/Parsers/corelight_conn_agg.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_conn_agg.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_conn_long","corelight_conn_long parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_conn_long_CL","Solutions/Corelight/Parsers/corelight_conn_long.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_conn_long.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_conn_red","corelight_conn_red parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_conn_red_CL","Solutions/Corelight/Parsers/corelight_conn_red.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_conn_red.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_corelight_burst","corelight_corelight_burst parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_corelight_burst_CL","Solutions/Corelight/Parsers/corelight_corelight_burst.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_corelight_burst.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_corelight_metrics_disk","Corelight Metrics Disk Events","1.0.0","2025-01-01","Microsoft Sentinel Parser","","Corelight_v2_corelight_metrics_disk_CL","Solutions/Corelight/Parsers/corelight_corelight_metrics_disk.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_corelight_metrics_disk.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_corelight_metrics_iface","Corelight Metrics Interface Events","1.0.0","2024-12-09","Microsoft Sentinel Parser","","Corelight_v2_corelight_metrics_iface_CL","Solutions/Corelight/Parsers/corelight_corelight_metrics_iface.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_corelight_metrics_iface.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_corelight_metrics_memory","Corelight Metrics Memory Events","1.0.0","2024-12-09","Microsoft Sentinel Parser","","Corelight_v2_corelight_metrics_memory_CL","Solutions/Corelight/Parsers/corelight_corelight_metrics_memory.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_corelight_metrics_memory.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_corelight_metrics_system","Corelight Metrics System Events","1.0.0","2024-12-09","Microsoft Sentinel Parser","","Corelight_v2_corelight_metrics_system_CL","Solutions/Corelight/Parsers/corelight_corelight_metrics_system.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_corelight_metrics_system.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_corelight_metrics_zeek_doctor","Corelight Metrics Zeek Doctor Events","1.0.0","2025-01-01","Microsoft Sentinel Parser","","Corelight_v2_corelight_metrics_zeek_doctor_CL","Solutions/Corelight/Parsers/corelight_corelight_metrics_zeek_doctor.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_corelight_metrics_zeek_doctor.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_corelight_overall_capture_loss","corelight_corelight_overall_capture_loss parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_corelight_overall_capture_loss_CL","Solutions/Corelight/Parsers/corelight_corelight_overall_capture_loss.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_corelight_overall_capture_loss.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_corelight_profiling","corelight_corelight_profiling parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_corelight_profiling_CL","Solutions/Corelight/Parsers/corelight_corelight_profiling.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_corelight_profiling.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_datared","corelight_datared parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_datared_CL","Solutions/Corelight/Parsers/corelight_datared.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_datared.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_dce_rpc","corelight_dce_rpc parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_dce_rpc_CL","Solutions/Corelight/Parsers/corelight_dce_rpc.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_dce_rpc.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_dga","corelight_dga parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_dga_CL","Solutions/Corelight/Parsers/corelight_dga.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_dga.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_dhcp","corelight_dhcp parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_dhcp_CL","Solutions/Corelight/Parsers/corelight_dhcp.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_dhcp.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_dnp3","corelight_dnp3 parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_dnp3_CL","Solutions/Corelight/Parsers/corelight_dnp3.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_dnp3.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_dns","Corelight DNS Events","1.1.0","2024-08-09","Microsoft Sentinel Parser","","Corelight_v2_dns_CL, Corelight_v2_dns_red_CL","Solutions/Corelight/Parsers/corelight_dns.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_dns.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_dns_agg","Corelight DNS Aggregated Events","1.1.0","2025-11-26","Microsoft Sentinel Parser","","Corelight_v2_dns_agg_CL","Solutions/Corelight/Parsers/corelight_dns_agg.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_dns_agg.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_dns_red","corelight_dns_red parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_dns_red_CL","Solutions/Corelight/Parsers/corelight_dns_red.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_dns_red.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_dpd","corelight_dpd parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_dpd_CL","Solutions/Corelight/Parsers/corelight_dpd.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_dpd.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_encrypted_dns","corelight_encrypted_dns parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_encrypted_dns_CL","Solutions/Corelight/Parsers/corelight_encrypted_dns.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_encrypted_dns.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_enip","corelight_enip parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_enip_CL","Solutions/Corelight/Parsers/corelight_enip.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_enip.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_enip_debug","corelight_enip_debug parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_enip_debug_CL","Solutions/Corelight/Parsers/corelight_enip_debug.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_enip_debug.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_enip_list_identity","corelight_enip_list_identity parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_enip_list_identity_CL","Solutions/Corelight/Parsers/corelight_enip_list_identity.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_enip_list_identity.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_etc_viz","Corelight etc viz Events","1.1.0","2024-08-09","Microsoft Sentinel Parser","","Corelight_v2_etc_viz_CL","Solutions/Corelight/Parsers/corelight_etc_viz.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_etc_viz.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_files","Corelight Files Events","1.1.0","2025-02-03","Microsoft Sentinel Parser","","Corelight_v2_files_CL, Corelight_v2_files_red_CL","Solutions/Corelight/Parsers/corelight_files.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_files.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_files_agg","Corelight Files Aggregated Events","1.1.0","2025-11-26","Microsoft Sentinel Parser","","Corelight_v2_files_agg_CL","Solutions/Corelight/Parsers/corelight_files_agg.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_files_agg.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_files_red","corelight_files_red parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_files_red_CL","Solutions/Corelight/Parsers/corelight_files_red.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_files_red.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_first_seen","Corelight Connection Events","1.0.0","2025-09-23","Microsoft Sentinel Parser","","Corelight_v2_first_seen_CL","Solutions/Corelight/Parsers/corelight_first_seen.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_first_seen.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_ftp","Corelight FTP Events","1.1.1","2025-11-06","Microsoft Sentinel Parser","","Corelight_v2_ftp_CL","Solutions/Corelight/Parsers/corelight_ftp.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_ftp.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_generic_dns_tunnels","corelight_generic_dns_tunnels parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_generic_dns_tunnels_CL","Solutions/Corelight/Parsers/corelight_generic_dns_tunnels.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_generic_dns_tunnels.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_generic_icmp_tunnels","corelight_generic_icmp_tunnels parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_generic_icmp_tunnels_CL","Solutions/Corelight/Parsers/corelight_generic_icmp_tunnels.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_generic_icmp_tunnels.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_http","Corelight HTTP Events","1.1.2","2025-11-06","Microsoft Sentinel Parser","","Corelight_v2_http2_CL, Corelight_v2_http_CL, Corelight_v2_http_red_CL","Solutions/Corelight/Parsers/corelight_http.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_http.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_http2","corelight_http2 parser for Corelight","1.0.1","2025-11-06","Microsoft Sentinel Parser","","Corelight_v2_http2_CL","Solutions/Corelight/Parsers/corelight_http2.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_http2.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_http_agg","Corelight HTTP Aggregated Events","1.1.0","2025-11-26","Microsoft Sentinel Parser","","Corelight_v2_http_agg_CL","Solutions/Corelight/Parsers/corelight_http_agg.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_http_agg.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_http_red","corelight_http_red parser for Corelight","1.0.1","2025-11-06","Microsoft Sentinel Parser","","Corelight_v2_http_red_CL","Solutions/Corelight/Parsers/corelight_http_red.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_http_red.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_icmp_specific_tunnels","corelight_icmp_specific_tunnels parser for Corelight","1.0.0","2023-09-25","Microsoft Sentinel Parser","","Corelight_v2_icmp_specific_tunnels_CL","Solutions/Corelight/Parsers/corelight_icmp_specific_tunnels.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_icmp_specific_tunnels.yaml","Corelight","Corelight","solution","yaml","false"
"corelight_intel","Corelight Intel Events","1.1.0","2024-12-09","Microsoft Sentinel Parser","","Corelight_v2_intel_CL","Solutions/Corelight/Parsers/corelight_intel.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Corelight/Parsers/corelight_intel.yaml","Corelight","Corelight","solution","yaml","false"
