schema,schema_type,field_name,field_class,physical_type,logical_type,entity,role,field_group,source,aliased_field,allowed_values,conditional_on,description,example,note,doc_url,section_title,original_description,in_tester,tester_class,tester_type,tester_logical_type,tester_allowed_values,tester_aliased,in_physical_table,physical_table_type,physical_table_names
AlertEvent,event,EventUid,Mandatory,string,,,,common,SchemaDoc,,,,"A machine-readable, alphanumeric string that uniquely identifies an alert within a system.",A1bC2dE3fH4iJ5kL6mN7oP8qR9s,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Common ASIM Fields,"A machine-readable, alphanumeric string that uniquely identifies an alert within a system. <br> e.g. `A1bC2dE3fH4iJ5kL6mN7oP8qR9s`",True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,EventVendor,Mandatory,string,,,,common,CommonFieldsRef,,,,The vendor of the product generating the event. The value should be one of the values listed in Vendors and Products.,Microsoft,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,The vendor of the product generating the event. The value should be one of the values listed in [Vendors and Products](#vendors-and-products).<br><br>Example: `Microsoft`  <br><br>,True,,,Enumerated,Microsoft|SentinelOne,,True,,ASimAlertEventLogs
AlertEvent,event,FileMD5,Optional,string,,,,schema,SchemaDoc,,,,MD5 hash of the file.,j5kl6mn7op8qr9st0uv1wx2yz3ab4c,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,File Fields,MD5 hash of the file.<br><br>e.g. `j5kl6mn7op8qr9st0uv1wx2yz3ab4c`,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,FileName,Optional,string,,,,schema,SchemaDoc,,,,"Name of the file associated with the alert, without path or a location.",Notepad.exe,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,File Fields,"Name of the file associated with the alert, without path or a location.<br><br>e.g. `Notepad.exe`",True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,FilePath,Optional,string,,,,schema,SchemaDoc,,,,"The full, normalized path of the target file, including the folder or location, the file name, and the extension.",C:\Windows\System32\notepad.exe,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,File Fields,"The full, normalized path of the target file, including the folder or location, the file name, and the extension.<br><br>e.g. `C:\Windows\System32\notepad.exe`",True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,FileSHA1,Optional,string,,,,schema,SchemaDoc,,,,SHA1 hash of the file.,j5kl6mn7op8qr9st0uv1,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,File Fields,SHA1 hash of the file.<br><br>e.g. `j5kl6mn7op8qr9st0uv1`,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,FileSHA256,Optional,string,,,,schema,SchemaDoc,,,,SHA256 hash of the file.,a1bc2de3fh4ij5kl6mn7op8qrs2de3,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,File Fields,SHA256 hash of the file.<br><br>e.g. `a1bc2de3fh4ij5kl6mn7op8qrs2de3`,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,FileSize,Optional,long,,,,schema,SchemaDoc,,,,Size of the file in bytes.,123456,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,File Fields,Size of the file in bytes.<br><br>e.g. `123456`,True,,,,,,True,string,ASimAlertEventLogs
AlertEvent,event,Hostname,Alias,,,,,common,SchemaDoc,DvcHostname,,,,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Common ASIM Fields,Alias or friendly name for `DvcHostname` field.,True,,string,,,DvcHostname,,,
AlertEvent,event,IndicatorAssociation,Optional,string,Enumerated,,,inspection,SchemaDoc,,Associated|Targeted,,Specifies whether the indicator is linked to or directly impacted by the threat.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Inspection Fields,Specifies whether the indicator is linked to or directly impacted by the threat.<br><br>Supported values are:<br>-`Associated`<br>-`Targeted`,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,IndicatorType,Recommended,string,Enumerated,,,inspection,SchemaDoc,,Ip|User|Process|Registry|Url|Host|Cloud Resource|Application|File|Email|Mailbox|Logon Session,,The type or category of the indicator,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Inspection Fields,The type or category of the indicator<br><br>Supported values are:<br>-`Ip`<br>-`User`<br>-`Process`<br>-`Registry`<br>-`Url`<br>-`Host`<br>-`Cloud Resource`<br>-`Application`<br>-`File`<br>-`Email`<br>-`Mailbox`<br>-`Logon Session`,True,,,,Ip|User|Url|Process|Registry|Host|Cloud Resource|Application|File|Email|Mailbox|Logon Session,,True,,ASimAlertEventLogs
AlertEvent,event,IpAddr,Alias,,,,,common,SchemaDoc,DvcIpAddr,,,,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Common ASIM Fields,Alias or friendly name for `DvcIpAddr` field.,True,,string,IP Address,,DvcIpAddr,,,
AlertEvent,event,OriginalUserType,Optional,string,,user,,entity,SchemaDoc,,,,The user type as reported by the reporting device.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,User Fields,The user type as reported by the reporting device.,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,ProcessCommandLine,Optional,string,,process,,entity,SchemaDoc,,,,Command line used to start the process.,"""choco.exe"" -v",,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Process Fields,"Command line used to start the process.<br><br>e.g. `""choco.exe"" -v`",True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,ProcessFileCompany,Optional,string,,process,,entity,SchemaDoc,,,,Company that created the process image file.,Microsoft,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Process Fields,Company that created the process image file.<br><br>e.g. `Microsoft`,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,ProcessId,Optional,string,,process,,entity,SchemaDoc,,,,The process ID (PID) associated with the alert.,12345678,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Process Fields,The process ID (PID) associated with the alert.<br><br>e.g. `12345678`,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,ProcessName,Optional,string,,process,,entity,SchemaDoc,,,,Name of the process.,C:\Windows\explorer.exe,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Process Fields,Name of the process.<br><br>e.g. `C:\Windows\explorer.exe`,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,RegistryKey,Optional,string,,,,schema,SchemaDoc,,,,"The registry key associated with the alert, normalized to standard root key naming conventions.",HKEY_LOCAL_MACHINE\SOFTWARE\MTG,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Registry Fields,"The registry key associated with the alert, normalized to standard root key naming conventions.<br><br>e.g. `HKEY_LOCAL_MACHINE\SOFTWARE\MTG`",True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,RegistryValue,Optional,string,,,,schema,SchemaDoc,,,,Registry value.,ImagePath,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Registry Fields,Registry value.<br><br>e.g. `ImagePath`,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,RegistryValueData,Optional,string,,,,schema,SchemaDoc,,,,Data of the registry value.,C:\Windows\system32;C:\Windows;,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Registry Fields,Data of the registry value.<br><br>e.g. `C:\Windows\system32;C:\Windows;`,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,RegistryValueType,Optional,string,Enumerated,,,schema,SchemaDoc,,,,Type of the registry value.,Reg_Expand_Sz,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Registry Fields,Type of the registry value.<br><br>e.g. `Reg_Expand_Sz`,True,,,,Reg_Expand_Sz,,True,,ASimAlertEventLogs
AlertEvent,event,Rule,Alias,string,,,,inspection,SchemaDoc,RuleName|RuleNumber,,,"Either the value of RuleName or the value of RuleNumber. If the value of RuleNumber is used, the type should be converted to string",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Inspection Fields,"Either the value of RuleName or the value of RuleNumber. If the value of RuleNumber is used, the type should be converted to string.",True,,,,,RuleName,True,,ASimAlertEventLogs
AlertEvent,event,RuleDescription,Optional,string,,,,inspection,SchemaDoc,,,,Description of the rule associated with the alert.,"This rule detects remote execution on a server using PSEXEC, which may indicate unauthorized administrative activity or lateral movement within the network",,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Inspection Fields,"Description of the rule associated with the alert.<br><br>e.g. `This rule detects remote execution on a server using PSEXEC, which may indicate unauthorized administrative activity or lateral movement within the network`",True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,RuleName,Optional,string,,,,inspection,SchemaDoc,,,,The name or ID of the rule associated with the alert.,Server PSEXEC Execution via Remote Access,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Inspection Fields,The name or ID of the rule associated with the alert.<br><br>e.g. `Server PSEXEC Execution via Remote Access`,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,RuleNumber,Optional,int,,,,inspection,SchemaDoc,,,,The number of the rule associated with the alert.,123456,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-alert,Inspection Fields,The number of the rule associated with the alert.<br><br>e.g. `123456`,True,,,,,,True,,ASimAlertEventLogs
AlertEvent,event,TargetDNUsername,Optional,string,,user,target,,EntityExtension,,,,"Fields used to store additional usernames, if the original event includes multiple usernames. Select the username most associated with the event as the primary username stored in Username.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
AlertEvent,event,TargetSimpleUsername,Optional,string,,user,target,,EntityExtension,,,,"Fields used to store additional usernames, if the original event includes multiple usernames. Select the username most associated with the event as the primary username stored in Username.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
AlertEvent,event,TargetUserAWSId,Optional,string,,user,target,,EntityExtension,,,,"Fields used to store specific user IDs. Select the ID most associated with the event as the primary ID stored in UserId. Populate the relevant specific ID field, in addition to UserId, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
AlertEvent,event,TargetUserAadId,Optional,string,,user,target,,EntityExtension,,,,"Fields used to store specific user IDs. Select the ID most associated with the event as the primary ID stored in UserId. Populate the relevant specific ID field, in addition to UserId, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
