Start Time,Log Source,Event Name,Low Level Category,Modified Payload
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)D (204.136.182.42)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)D (204.136.182.42)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: 30-Jun-2022 16:15:59.287 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NOERROR -AE duraplus.com. 14400 IN A 216.99.82.81;
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: 30-Jun-2022 16:15:59.289 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA - (204.136.182.42)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.218.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.218.5.144 named[23239]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:59 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:59 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)D (204.136.182.42)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: 30-Jun-2022 16:15:59.338 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -A
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: 30-Jun-2022 16:15:59.273 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: 30-Jun-2022 16:15:59.140 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NOERROR -AE dccns4.dowcorning.com. 14400 IN A 151.163.57.239;
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:59 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:59 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: 30-Jun-2022 16:15:59.147 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:59 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)D (204.136.182.42)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: 30-Jun-2022 16:15:59.147 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN PTR response: REFUSED -E
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DK (204.136.182.42)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.218.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.218.5.144 named[23239]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN PTR -E(0)D (204.136.182.42)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,Query Denied,DNS Denied,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query (cache) '202.250.136.204.in-addr.arpa/PTR/IN' denied
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.182.42)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.218.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:58 10.218.5.87 named[25854]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: 30-Jun-2022 16:15:59.102 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE dowcmg.dow.com. 600 IN CNAME dowcmg.cloudapp.net.;
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.182.42)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.182.42)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: 30-Jun-2022 16:15:59.103 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE dowcmg.dow.com. 600 IN CNAME dowcmg.cloudapp.net.;
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.182.42)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:59 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 204.136.182.42 named[7485]: 30-Jun-2022 16:15:59.070 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:59 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:59 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:59 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
