2022-05-15 00:00:00.197 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598000/usage.xml; database=Meters; success=true;
2022-05-15 00:34:00.060 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600040/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:34:00.072 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600040/host-raw.xml; database=Meters; success=true;
2022-05-15 00:34:00.074 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600040/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:35:00.272 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600100/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:35:00.291 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600100/server-raw.xml; database=Meters; success=true;
2022-05-15 00:35:00.295 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 00:35:00.299 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-hour.xml; database=Meters; success=true;
2022-05-15 00:35:00.302 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600100/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:35:00.317 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-hour.xml; database=Meters; success=true;
2022-05-15 00:35:00.333 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-hour.xml; database=Meters; success=true;
2022-05-15 00:35:00.337 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 00:35:00.353 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 00:35:00.357 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 00:35:00.373 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-hour.xml; database=Meters; success=true;
2022-05-15 00:35:00.388 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600100/host-raw.xml; database=Meters; success=true;
2022-05-15 00:36:00.045 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600160/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:36:00.064 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600160/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:36:00.079 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600160/host-raw.xml; database=Meters; success=true;
2022-05-15 00:36:00.082 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600160/server-raw.xml; database=Meters; success=true;
2022-05-15 00:37:00.216 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600220/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:37:00.234 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600220/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:37:00.249 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600220/server-raw.xml; database=Meters; success=true;
2022-05-15 00:37:00.253 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600220/host-raw.xml; database=Meters; success=true;
2022-05-15 00:38:00.160 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600280/server-raw.xml; database=Meters; success=true;
2022-05-15 00:38:00.166 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600280/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:38:00.181 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600280/host-raw.xml; database=Meters; success=true;
2022-05-15 00:38:00.184 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600280/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:39:00.179 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600340/host-raw.xml; database=Meters; success=true;
2022-05-15 00:39:00.184 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600340/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:39:00.200 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600340/server-raw.xml; database=Meters; success=true;
2022-05-15 00:39:00.204 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600340/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:40:00.078 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600400/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:40:00.097 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600400/server-raw.xml; database=Meters; success=true;
2022-05-15 00:40:00.100 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600400/host-raw.xml; database=Meters; success=true;
2022-05-15 00:40:00.103 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600400/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:41:00.068 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600460/server-raw.xml; database=Meters; success=true;
2022-05-15 00:41:00.074 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 00:41:00.077 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-hour.xml; database=Meters; success=true;
2022-05-15 00:41:00.093 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-hour.xml; database=Meters; success=true;
2022-05-15 00:41:00.097 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600460/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:41:00.113 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 00:41:00.128 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-hour.xml; database=Meters; success=true;
2022-05-15 00:41:00.132 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600460/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:41:00.147 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 00:41:00.151 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600460/host-raw.xml; database=Meters; success=true;
2022-05-15 00:41:00.154 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 00:41:00.170 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-hour.xml; database=Meters; success=true;
2022-05-15 00:42:00.064 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600520/server-raw.xml; database=Meters; success=true;
2022-05-15 00:42:00.069 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600520/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:42:00.088 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600520/host-raw.xml; database=Meters; success=true;
2022-05-15 00:42:00.091 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600520/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:43:00.165 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600580/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:43:00.180 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600580/server-raw.xml; database=Meters; success=true;
2022-05-15 00:43:00.183 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600580/host-raw.xml; database=Meters; success=true;
2022-05-15 00:43:00.186 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600580/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:44:00.256 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600640/server-raw.xml; database=Meters; success=true;
2022-05-15 00:44:00.262 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600640/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:44:00.275 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600640/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:44:00.288 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600640/host-raw.xml; database=Meters; success=true;
2022-05-15 00:45:00.170 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600700/host-raw.xml; database=Meters; success=true;
2022-05-15 00:45:00.177 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600700/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:45:00.199 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600700/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:45:00.214 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600700/server-raw.xml; database=Meters; success=true;
2022-05-15 00:46:00.270 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600760/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:46:00.286 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 00:46:00.290 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-hour.xml; database=Meters; success=true;
2022-05-15 00:46:00.292 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-hour.xml; database=Meters; success=true;
2022-05-15 00:46:00.308 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600760/server-raw.xml; database=Meters; success=true;
2022-05-15 00:46:00.312 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-hour.xml; database=Meters; success=true;
2022-05-15 00:46:00.317 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 00:46:00.333 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 00:46:00.349 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 00:46:00.353 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600760/host-raw.xml; database=Meters; success=true;
2022-05-15 00:46:00.356 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-hour.xml; database=Meters; success=true;
2022-05-15 00:46:00.372 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600760/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:47:00.205 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600820/databases-raw.xml; database=Meters; success=true;
2022-05-15 00:47:00.224 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600820/forest-raw.xml; database=Meters; success=true;
2022-05-15 00:47:00.242 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652600820/server-raw.xml; database=Meters; success=true;
