Unfamiliar sign-in properties,"This risk detection type considers past sign-in history (IP, Latitude / Longitude and ASN) to look for anomalous sign-ins. The system stores information about previous locations used by a user, and considers these ""familiar"" locations. The risk detection is triggered when the sign-in occurs from a location that's not already in the list of familiar locations. Newly created users will be in ""learning mode"" for a period of time in which unfamiliar sign-in properties risk detections will be turned off while our algorithms learn the user's behavior. The learning mode duration is dynamic and depends on how much time it takes the algorithm to gather enough information about the user's sign-in patterns. The minimum duration is five days. A user can go back into learning mode after a long period of inactivity. The system also ignores sign-ins from familiar devices, and locations that are geographically close to a familiar location. We also run this detection for basic authentication (or legacy protocols). Because these protocols do not have modern properties such as client ID, there is limited telemetry to reduce false positives. We recommend our customers to move to modern authentication.",N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Admin confirmed user compromised,"This detection indicates an admin has selected 'Confirm user compromised' in the Risky users UI or using riskyUsers API. To see which admin has confirmed this user compromised, check the user's risk history (via UI or API).",N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Malicious IP address,This detection indicates sign-in from a malicious IP address. An IP address is considered malicious based on high failure rates because of invalid credentials received from the IP address or other IP reputation sources.,N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Suspicious inbox manipulation rules,"This detection is discovered by Microsoft Cloud App Security (MCAS). This detection profiles your environment and triggers alerts when suspicious rules that delete or move messages or folders are set on a user's inbox. This detection may indicate that the user's account is compromised, that messages are being intentionally hidden, and that the mailbox is being used to distribute spam or malware in your organization.",N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Password spray,A password spray attack is where multiple usernames are attacked using common passwords in a unified brute force manner to gain unauthorized access. This risk detection is triggered when a password spray attack has been performed.,N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Impossible travel,"This detection is discovered by Microsoft Cloud App Security (MCAS). This detection identifies two user activities (is a single or multiple sessions) originating from geographically distant locations within a time period shorter than the time it would have taken the user to travel from the first location to the second, indicating that a different user is using the same credentials.",N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
New country,This detection is discovered by Microsoft Cloud App Security (MCAS). This detection considers past activity locations to determine new and infrequent locations. The anomaly detection engine stores information about previous locations used by users in the organization.,N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Activity from anonymous IP address,This detection is discovered by Microsoft Cloud App Security (MCAS). This detection identifies that users were active from an IP address that has been identified as an anonymous proxy IP address.,N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Suspicious inbox forwarding,"This detection is discovered by Microsoft Cloud App Security (MCAS). This detection looks for suspicious email forwarding rules, for example, if a user created an inbox rule that forwards a copy of all emails to an external address.",N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Azure AD threat intelligence,This risk detection type indicates sign-in activity that is unusual for the given user or is consistent with known attack patterns based on Microsoft's internal and external threat intelligence sources.,N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Additional risk detected,"This detection indicates that one of the above premium detections was detected. Since the premium detections are visible only to Azure AD Premium P2 customers, they are titled ""additional risk detected"" for customers without Azure AD Premium P2 licenses.",N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Account enumeration reconnaissance,N.A.,Discovery,Medium,N.A.,Microsoft Defender for Identity
Active Directory attributes reconnaissance (LDAP),N.A.,Discovery,Medium,N.A.,Microsoft Defender for Identity
Data exfiltration over SMB,N.A.,"Exfiltration,Lateral movement,Command and control",High,N.A.,Microsoft Defender for Identity
Honeytoken activity,N.A.,"Credential access,Discovery",Medium,N.A.,Microsoft Defender for Identity
Malicious request of Data Protection API master key,N.A.,Credential access,High,N.A.,Microsoft Defender for Identity
Network mapping reconnaissance (DNS),N.A.,Discovery,Medium,N.A.,Microsoft Defender for Identity
Remote code execution attempt,N.A.,"Execution,Persistence,Privilege escalation,Defense evasion,Lateral movement",Medium,N.A.,Microsoft Defender for Identity
Remote code execution over DNS,N.A.,"Privilege escalation,Lateral movement",Medium,N.A.,Microsoft Defender for Identity
Security principal reconnaissance (LDAP),N.A.,Credential access,Medium,N.A.,Microsoft Defender for Identity
"Suspected Brute Force attack (Kerberos, NTLM)",N.A.,Credential access,Medium,N.A.,Microsoft Defender for Identity
Suspected Brute Force attack (LDAP),N.A.,Credential access,Medium,N.A.,Microsoft Defender for Identity
Suspected Brute Force attack (SMB),N.A.,Lateral movement,Medium,N.A.,Microsoft Defender for Identity
Suspected DCShadow attack (domain controller promotion),N.A.,Defense evasion,High,N.A.,Microsoft Defender for Identity
Suspected DCShadow attack (domain controller replication request),N.A.,Defense evasion,High,N.A.,Microsoft Defender for Identity
Suspected DCSync attack (replication of directory services),N.A.,"Persistence,Credential access",High,N.A.,Microsoft Defender for Identity
Suspected Golden Ticket usage (encryption downgrade),N.A.,"Privilege Escalation,Lateral movement,Persistence",Medium,N.A.,Microsoft Defender for Identity
Suspected Golden Ticket usage (forged authorization data),N.A.,"Privilege escalation,Lateral movement,Persistence",High,N.A.,Microsoft Defender for Identity
Suspected Golden Ticket usage (nonexistent account),N.A.,"Privilege Escalation,Lateral movement,Persistence",High,N.A.,Microsoft Defender for Identity
Suspected Golden Ticket usage (ticket anomaly),N.A.,"Privilege Escalation,Lateral movement,Persistence",High,N.A.,Microsoft Defender for Identity
Suspected Golden Ticket usage (ticket anomaly using RBCD),N.A.,Persistence,High,N.A.,Microsoft Defender for Identity
Suspected Golden Ticket usage (time anomaly),N.A.,"Privilege Escalation,Lateral movement,Persistence",High,N.A.,Microsoft Defender for Identity
Suspected identity theft (pass-the-hash),N.A.,Lateral movement,High,N.A.,Microsoft Defender for Identity
Suspected identity theft (pass-the-ticket),N.A.,Lateral movement,High or Medium,N.A.,Microsoft Defender for Identity
Suspected Kerberos SPN exposure (external ID 2410),N.A.,Credential access,High,N.A.,Microsoft Defender for Identity
Suspected Netlogon privilege elevation attempt (CVE-2020-1472 exploitation),N.A.,Privilege Escalation,High,N.A.,Microsoft Defender for Identity
Suspected NTLM authentication tampering,N.A.,"Privilege escalation, Lateral movement",Medium,N.A.,Microsoft Defender for Identity
Suspected NTLM relay attack,N.A.,"Privilege escalation, Lateral movement",Medium or Low if observed using signed NTLM v2 protocol,N.A.,Microsoft Defender for Identity
Suspected overpass-the-hash attack (Kerberos),N.A.,Lateral movement,Medium,N.A.,Microsoft Defender for Identity
Suspected rogue Kerberos certificate usage,N.A.,Lateral movement,High,N.A.,Microsoft Defender for Identity
Suspected Skeleton Key attack (encryption downgrade),N.A.,"Lateral movement,Persistence",Medium,N.A.,Microsoft Defender for Identity
Suspected SMB packet manipulation (CVE-2020-0796 exploitation) - (preview),N.A.,Lateral movement,High,N.A.,Microsoft Defender for Identity
Suspected use of Metasploit hacking framework,N.A.,Lateral movement,Medium,N.A.,Microsoft Defender for Identity
Suspected WannaCry ransomware attack,N.A.,Lateral movement,Medium,N.A.,Microsoft Defender for Identity
Suspicious additions to sensitive groups,N.A.,"Credential access,Persistence",Medium,N.A.,Microsoft Defender for Identity
Suspicious communication over DNS,N.A.,Exfiltration,Medium,N.A.,Microsoft Defender for Identity
Suspicious service creation,N.A.,"Execution,Persistence,Privilege Escalation,Defense evasion,Lateral movement",Medium,N.A.,Microsoft Defender for Identity
Suspicious VPN connection,N.A.,"Persistence,Defense evasion",Medium,N.A.,Microsoft Defender for Identity
User and Group membership reconnaissance (SAMR),N.A.,Discovery,Medium,N.A.,Microsoft Defender for Identity
User and IP address reconnaissance (SMB),N.A.,Discovery,Medium,N.A.,Microsoft Defender for Identity
Activity from anonymous IP address,N.A.,InitialAccess,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Activity from infrequent country,N.A.,InitialAccess,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Activity from suspicious IP addresses,N.A.,InitialAccess,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Impossible Travel,N.A.,InitialAccess,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Misleading OAuth app name,N.A.,InitialAccess,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Misleading publisher name for an OAuth app,N.A.,InitialAccess,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Multiple storage deletion activities,N.A.,Execution,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Multiple VM creation activities,N.A.,Execution,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Suspicious creation activityâ¯for cloudâ¯region (preview),N.A.,Execution,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Activity performed by terminated user,N.A.,Persistence,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Suspicious change of CloudTrail logging service,N.A.,Persistence,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Suspicious email deletion activity (by user),N.A.,Persistence,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Suspicious inbox manipulation rule,N.A.,Persistence,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Unusual administrative activity (by user),N.A.,PrivilegeEscalation,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Multiple failed login attempts,N.A.,CredentialAccess,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Unusual addition of credentials to an OAuth app,N.A.,Collection,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Multiple Power BI report sharing activities,N.A.,Collection,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Suspicious Power BI report sharing,N.A.,Collection,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Unusual impersonated activity (by user),N.A.,Exfiltration,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Suspicious inbox forwarding,N.A.,Exfiltration,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Unusual file download (by user),N.A.,Exfiltration,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Unusual file access (by user),N.A.,Impact,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Unusual file share activity (by user),N.A.,Impact,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Multiple delete VM activities,N.A.,Impact,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Ransomware activity,N.A.,N.A.,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Unusual file deletion activity (by user),N.A.,N.A.,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
Investigation priority score increase (preview),N.A.,N.A.,N.A.,N.A.,Microsoft Cloud Application Security (MCAS)
